"ADDRESS","TOWN_DESC","ZIP_CODE","ZIP_CODE_4","NO_BEDROOMS","BTH_DESC","SALE_PRICE","SETTLED_DATE","SQUARE_FEET","TOTAL_BLDG_SF_CI","LOT_SIZE","YEAR_BUILT","PROP_TYPE","STYLE_SF","GARAGE_SPACES_SF","PARKING_SPACES_SF","MARKET_TIME","LIST_PRICE","PRICE_PER_SQFT","HEATING_SF","SITE_CONDITION_CI","REMARKS","FIRM_RMK1","RSU_UNITS_CI","SALE_OFFICE","MAIN_SO","SALE_AGENT","LIST_AGENT","COUNTY","LIST_OFFICE","STREET_NAME","STREET_NUM","NO_HALF_BATHS","COOLING_CC","COL_COMMON_MF","COOLING_SF","HEA_COMMON_MF","HTE_MF","HEATING_CC","GARAGE_SPACES_CC","TOTAL_PARKING_CC","PARKING_SPACES_MF","PARKING_SPACES_CC","TOTAL_PARKING_SF","TOTAL_PARKING_MF","CONSTRUCTION_SF","CONSTRUCTION_MF","CONSTRUCTION_CC","STATUS","STATUS_DATE","CONTINGENCY_TYPE","TAXES","TAX_YEAR","REQD_OWN_ASSOCIATION_MH","REQD_OWN_ASSOCIATION_SF","REQD_OWN_ASSOCIATION_LD","ASSESSMENTS","ASSESSED_VALUE_BLDG_CI","ASSESSED_VALUE_LAND_CI","TOTAL_ASSESSED_VALUE_CI","PHOTO_DATE","INTERIOR_FEATURES_SF","IFE_COMMON_MF","INTERIOR_FEATURES_CC","CSO_ListDate","ACTIVE_STATUS_FLAG_DATE","LIST_DATE","OFF_MKT_DATE","OFFER_DATE","CTG_EXPIRY_DATE"
"16 Taylor Dr U:1010","Reading, MA","01867",,2,"2f 0h",,,1480,,,2020,"CC",,,,38,719000.00,485.81,,,"Welcome to your dream home! This stunning 2-bedroom, 2-bath modern apartment offers the perfect balance of comfort and contemporary living. Step inside to discover a bright open-concept layout featuring high ceilings, large windows, and sleek hardwood floors. The stylish kitchen is equipped with stainless steel appliances, quartz countertops, and a spacious island — ideal for both cooking and entertaining. Enjoy a luxurious primary suite with a walk-in closet and bathroom. The second bedroom is perfect for guests, a home office, or family. Additional highlights include in-unit laundry, central air, and a private balcony for relaxing or enjoying your morning coffee. Located in neighborhood close to shops, restaurants, and highway","",,,,,"CN253406","Middlesex","AN7336","Taylor Dr",16,0,"Central Air",,,,,"Forced Air, Gas",1,2,,1,0,0,,,,"ACT",11/3/2025 11:52:00 AM,,7370.00,"2025",,,,0,,,,11/3/2025 11:52:00 AM,,,,,,"11/03/2025",,,
"101 King St U:101","Reading, MA","01867",,3,"2f 0h",,,1593,,,1895,"CC",,,,48,749000.00,470.18,,,"Beautifully updated 3-Bedroom, 2-Bath home in prime location!  Location, location, location! Enjoy the best of Reading in this stunning first-floor unit of a two-unit home, ideally situated near all the town has to offer—restaurants, shops, and convenient access to public transportation, including the commuter rail.  Come inside to find a bright, spacious layout featuring three comfortable bedrooms and two full bathrooms. The renovated kitchen offers modern finishes and ample space for cooking and entertaining. Enjoy the perfect blend of charm and functionality throughout.  Outside, a fenced-in yard provides privacy and room to relax or play. Parking is easy with a one-car garage plus an additional off-street space.  Don’t miss this opportunity to live in one of Reading’s most sought-after neighborhoods—where convenience meets comfort!","",,,,,"B8000844","Middlesex","AN8462","King St",101,0,"Central Air",,,,,"Forced Air, Gas",1,3,,2,0,0,,,"Frame","ACT",10/24/2025 4:32:00 PM,,6944.00,"2025",,,,609700,,,,10/24/2025 4:32:00 PM,,,,,,"10/24/2025",,,
"16 Taylor U:1009","Reading, MA","01867",,2,"2f 0h",,,1375,,,2021,"CC",,,,54,762500.00,554.55,,,"Johnson Woods 16 Taylor Drive unit available. This unit has a large kitchen open to living/dining rooms. There is a deck off the back of the unit with wooded trees for privacy. Large primary suite with bathroom that has a walk-in shower. Laundry is included inside the unit. 2 Parking spaces available for this unit","",,,,,"CN241022","Middlesex","AN5115","Taylor",16,0,"Central Air",,,,,"Central Heat",1,2,,1,0,0,,,,"ACT",10/18/2025 1:24:00 PM,,0.00,"2025",,,,0,,,,10/18/2025 1:24:00 PM,,,,,,"10/18/2025",,,
"34 Warren Street U:3","Stoneham, MA","02180",,3,"1f 0h",,,1453,,,1887,"CC",,,,169,599000.00,412.25,,,"Welcome to Nobility Hill that is home to the Thomas Jones House Condominium in Stoneham. In 1880 Thomas Jones built a major shoe factory in Stoneham and in 1887 built this noble home on Warren Street for his family. Step through stately antique wooden double doors into a large foyer and head up the impressive staircase to this charming condo featuring hardwood floors that add warmth to the unit. The sun-filled living room features a decorative marble fireplace. You will appreciate the fully -applianced kitchen that opens to a cozy, private, covered porch. Three good sized bedrooms with hardwood floors.  The sizeable, tiled, full bathroom boasts a double sink vanity and tub with shower. Also included is a third floor with approximately 1,263 of unfinished attic space (partially framed and some wiring). Possibility to expand & personalize. Enjoy the absolutely beautiful common outside area with a pergola covered patio. The grounds are meticulous, parking for 3 cars and private laundry.","",,,,,"B0444043","Middlesex","B11101","Warren Street",34,0,"None",,,,,"Hot Water Baseboard, Gas, Individual",0,3,,3,0,0,,,"Frame","ACT",11/13/2025 9:56:00 AM,,0.00,"2025",,,,0,,,,6/25/2025 6:25:00 AM,,,"Walk-up Attic",,,"06/25/2025",,,
"159 Main U:41C","Stoneham, MA","02180",,2,"2f 0h",,,1010,,,1981,"CC",,,,34,479900.00,475.15,,,"Desirable Monterosa Condo freshly painted, gleaming hardwood floors, in-unit full size washer and dryer. Updated baths. Updated kitchen with newer appliances and granite countertops. Large primary with walk in closet. This 5th floor unit is flooded with natural light. Slider to private balcony. Complex offers a community pool, club house, extra storage. Ideally located with easy highway access and a public bus stop out front of the complex.","",,,,,"B0308458","Middlesex","AN7768","Main",159,0,"Central Air",,,,,"Heat Pump, Electric, Individual",0,1,,1,0,0,,,,"ACT",11/7/2025 3:11:00 PM,,3799.00,"2025",,,,371400,,,,12/2/2025 3:06:00 PM,,,"Cable Available",,,"11/07/2025",,,
"300 Park Terrace U:354","Stoneham, MA","02180",,2,"1f 0h",,,972,,,1962,"CC",,,,29,449900.00,462.86,,,"Modern and Move-In Ready! This penthouse corner unit at 300 Park Terrace Drive isn’t your average condo. Updated throughout, it features sleek finishes, modern lighting, and contemporary fixtures that give it a fresh, stylish feel. The spacious primary bedroom offers a quiet retreat, and the private balcony overlooking the pool provides a pleasant spot to unwind or enjoy the outdoors. With laundry right next door and heat and hot water included, everyday living is easy and convenient. Perfectly positioned on the Stoneham–Melrose line, you’re just steps from Melrose’s vibrant dining scene, minutes to Oak Grove Station, and within easy reach of I-93, Route 1, and downtown Boston. On weekends, enjoy the nearby Middlesex Fells Reservation and Spot Pond—ideal for hiking, biking, or simply taking in nature.","For Offers, please send one PDF including signed info pac to Closings@TernulloRealEstate.com.",,,,,"TM000416","Middlesex","AN4648","Park Terrace",300,0,"Central Air",,,,,"Forced Air, Heat Pump",0,2,,2,0,0,,,,"ACT",11/12/2025 4:38:00 PM,,3873.00,"2025",,,,378600,,,,11/13/2025 1:28:00 PM,,,,,,"11/12/2025",,,
"588 Main St U:3C","Stoneham, MA","02180",,2,"1f 0h",,,855,,,1968,"CC",,,,10,379000.00,443.27,,,"Beautifully updated & meticulously maintained, this spacious 2-bed, 1-bath condo at The Wedgewood offers comfort, convenience, & an ideal layout. Features 5 rooms, including a fantastic bonus room perfect for office or den. Inviting eat-in maple kitchen opens to living room with recessed lighting & laminate flooring, creating an easy, open flow. Both bedrooms are well-sized, & the full bath is crisp & clean. Enjoy two-car parking, a well-kept complex with coin-operated laundry, & 2 car parking. Just a 5-minute walk to Spot Pond & direct access to the Middlesex Fells Reservation for hiking, biking, canoeing, & kayaking. Stoneham Center is only a short drive away, with restaurants, shops, & everyday conveniences close by. Commuting is a breeze with a short walk to MBTA bus stop & quick access to I-93. Great for owner occupant or investor! Move-in ready with great space, location, and value—this is a must-see!","Please include Gibson SIR wire policy, mandatory home inspection disclosure, agency disclosure, lead paint and preapproval with offer. Email offer to SegoolTeam@GibsonSIR.com",,,,,"TEAM0093","Middlesex","AN6101","Main St",588,0,"Wall AC",,,,,"Electric",0,2,,2,0,0,,,,"ACT",12/1/2025 9:29:00 AM,,3511.00,"2025",,,,343200,,,,12/1/2025 9:29:00 AM,,,,,,"12/01/2025",,,
"159 Franklin Street U:C2","Stoneham, MA","02180",,1,"1f 0h",,,620,,0.00,1980,"CC",,,,17,342500.00,552.42,,,"Modern 1 Bedroom Condo with Balcony in PRIME LOCATION! Welcome Home to this bright and inviting 1 bedroom, 1 bathroom condo located on the third floor of a well-maintained community. This home features an open concept lay-out flows to your own private balcony-perfect for morning coffee or relaxing evenings. This condo offers excellent natural light, ample storage, and a comfortable layout for daily living and entertaining. Situated in a highly desirable location, just of 93 North and 95 South. Move in Ready and perfect for first time buyers, downsizers, or investors!! Seller is motivated & has made beautiful updates. Open House Dec 7th 12-4pm,","Submit all offers in a single PDF to Cmaganzini@jackconway.com by email only. 60 day closing preferred.",,,,,"CN256759","Middlesex","AC0598","Franklin Street",159,0,"Window AC",,,,,"Central Heat",0,1,,1,0,0,,,"Brick","ACT",12/2/2025 9:28:00 AM,,2367.00,"2025",,,,375000,,,,11/25/2025 7:26:00 AM,,,"Intercom",,,"11/24/2025",,,
"137 Franklin St U:406","Stoneham, MA","02180","1537",2,"2f 0h",,,940,,,1984,"CC",,,,1,459000.00,488.30,,,"Welcome to the highly sought after Brookmeadows Condominiums! Beautifully maintained 4th floor END UNIT, natural sunlight with 2-bedroom, 2-bath condo is truly move-in ready, boasting numerous updates for a worry-free lifestyle. You'll be the first to enjoy a brand-new interior paint job and freshly replaced carpets throughout (completed last week!), alongside major recent improvements from July 2025, new washing machine, new air conditioning units, and a new hot water heater. A gorgeous updated kitchen, spacious primary bedroom offers the privacy of its own full bath, and the living room features a relaxing private balcony. Convenience is key with in-unit laundry, an elevator, a dedicated storage unit, and two deeded parking spaces. Ideally located close to schools, highways, and restaurants, this unit combines comfort, convenience, and an unbeatable location, all supported by an affordable $402/month HOA fee. Open house Friday 12/12 4p-6p, Saturday 12/13 9a-11a & Sunday 12/14 1p-3p.","Please send one PDF with all docs and pre-app or proof of funds to tess@tesscrane.com",,,,,"CN254778","Middlesex","NH0049","Franklin St",137,0,"Wall AC",,,,,"Electric",0,2,,2,0,0,,,"Brick","NEW",12/10/2025 9:05:00 AM,,3529.00,"2025",,,,345000,,,,12/10/2025 9:05:00 AM,,,"Intercom, Elevator",,,"12/10/2025",,,
"295 W. Wyoming Avenue U:10C","Stoneham, MA","02180",,3,"2f 0h",,,1480,,,1987,"CC",,,,1,499000.00,337.16,,,"Welcome to this spacious three-bedroom, two-bath penthouse condominium on the Melrose line, offering effortless access to Boston, Route 93, and the commuter rail. The open living and dining area creates a comfortable flow for everyday living, with the dining room opening directly to a private balcony that expands your space and brings in abundant natural light. The eat-in kitchen provides practical function with a clean, simple layout, and the living area is anchored by a cozy wood-burning fireplace. The primary bedroom features a walk-in closet and a private en-suite bath, while the third bedroom offers excellent flexibility for guests, a home office, or a den. Additional highlights include in-unit laundry hookups, central air conditioning, and two off-street parking spaces. Outdoor lovers will appreciate the Middlesex Fells Reservation just across the street—perfect for hiking, exploring, and dog walking.","Please include InfoPack with offers. Call for offers Tues, December 16th at Noon, make offers valid till December 17th at Noon, please follow instructions on summary sheet. For info, call Mary 781.983.9234. Agents may NOT share LB code at any time.",,,,,"TM325754","Middlesex","AN4646","W. Wyoming Avenue",295,0,"Central Air",,,,,"Forced Air, Gas",0,2,,2,0,0,,,"Stone/Concrete","NEW",12/10/2025 3:47:00 PM,,5049.00,"2025",,,,493500,,,,12/10/2025 3:47:00 PM,,,,,,"12/10/2025",,,
"200 Ledgewood Drive U:505","Stoneham, MA","02180",,2,"2f 0h",,,1050,,,1986,"CC",,,,43,489900.00,466.57,,,"Located at 200 Ledgewood Drive U:505, Stoneham, MA, this 2 bed 2 bath condominium offers a compelling opportunity to embrace a comfortable and convenient lifestyle. Positioned within a well-established community, this residence offers a harmonious blend of practicality and style. The living area, encompassing 1050 square feet, provides a versatile canvas for creating a personalized haven. Imagine arranging your furnishings to maximize both comfort and functionality, crafting an inviting space for relaxation and entertainment. Natural light filters throughout, enhancing the ambiance and creating a warm, welcoming atmosphere to enjoy the space within this home..This condo offers 2 spacious bedrooms with full bath and large walk- in closet in the primary providing comfortable and private spaces for rest and rejuvenation. Updated kitchen with quartz countertops, new carpeting, newer windows and freshly painted make it turn-key ready for a new owner. Steps away from Rt. 93 &128..","washer and dryer to remain as gifts",,,,,"B0385325","Middlesex","AN8987","Ledgewood Drive",200,0,"Central Air",,,,,"Forced Air, Heat Pump",1,1,,0,0,0,,,,"ACT",10/29/2025 4:59:00 PM,,4432.00,"2025",,,,433200,,,,10/29/2025 4:59:00 PM,,,,,,"10/29/2025",,,
"43 Pomeworth Street U:44","Stoneham, MA","02180",,1,"1f 0h",,,774,,,1981,"CC",,,,57,379000.00,489.66,,,"Top-Floor 1 bedroom condominium in elevator building near Stoneham Center. This modern flat features an open floor plan which includes a newly renovated kitchen with an oversized peninsula providing ample workspace and casual dining.  The stainless-steel appliances, externally-vented exhaust hood, quartz counters and tile backsplash complete the contemporary look.  The spacious bedroom includes three large closets with additional storage under the built-in window seat.   The modern bathroom features a wall-hung vanity, soaking tub and Dutch Marmoleum flooring. All-new wide-plank flooring throughout adds additional modern sophistication.  A sunny private balcony has completely unobstructed views and overlooks the Tri-Community Greenway walking/biking path and fields. Facing south, the home is drenched in sunlight throughout the day. Additional private storage closet located on the first floor. Short walk to shopping and dining and easy commuting with Interstate 93 and 95 minutes away","Showings begin at first open house Friday, October 17th  from 4-6:00pm",,,,,"CN206513","Middlesex","BB5170","Pomeworth Street",43,0,"Central Air, Heat Pump, Unit Control",,,,,"Forced Air, Heat Pump, Electric, Unit Control",0,1,,1,0,0,,,"Brick","ACT",11/11/2025 11:21:00 AM,,3102.00,"2025",,,,303200,,,,11/10/2025 5:39:00 PM,,,"Cable Available, Intercom, Wired for Surround Sound, Internet Available - Broadband, Internet Available - Fiber-Optic",,,"10/15/2025",,,
"64 Main St U:41B","Stoneham, MA","02180",,2,"1f 0h",,,922,,,1967,"CC",,,,57,384900.00,417.46,,,"RARELY AVAILABLE CORNER UNIT!!! Bright, inviting, and move-in ready, this two-bedroom, one-bath condo in the highly sought-after Buckingham Terrace combines comfort and convenience. The open-concept living and dining areas create a seamless flow, perfect for entertaining or relaxing at home. Both generously sized bedrooms are flooded with natural light and boast impressive closet space, making organization effortless. Enjoy your private balcony, ideal for morning coffee, evening sunsets, or just unwinding after a long day. The unit’s additional storage closet provides ample space for all your belongings. Residents benefit from desirable amenities including an in-ground pool, in-building laundry, exterior maintenance, landscaping, snow removal, and a deeded parking spot. Perfectly situated near Redstone Shopping Plaza, Bear Hill Golf Course, and Stoneham’s vibrant shops and restaurants, with easy access to I-93, I-95, and public transportation.","Please submit all offers in one pdf file to kim@kearnsnardonerealty.com.",,,,,"CN237194","Middlesex","AN8824","Main St",64,0,"Wall AC",,,,,"Hot Water Baseboard, Oil",0,1,,1,0,0,,,"Frame, Brick, Block","ACT",11/11/2025 8:39:00 PM,,3559.00,"2025",,,,347900,,,,11/21/2025 12:09:00 PM,,,"Security System, Cable Available, Intercom",,,"10/15/2025",,,
"21 Tremont Street U:A","Stoneham, MA","02180",,4,"2f 1h",,,2600,,,2025,"CC",,,,85,1100000.00,423.08,,,"Centrally located in town, this brand-new 4 bedroom, 2.5 bathroom townhouse is the perfect blend of modern design and everyday comfort. Step inside to an open floor plan featuring gleaming hardwood floors and abundant natural light. The spacious living and dining areas flow seamlessly into the chef’s kitchen, complete with upgraded appliances, sleek cabinetry, and a large island for gathering. Upstairs, retreat to the primary suite with a walk-in closet and spa-like bath. Three additional bedrooms and another full bath complete this level. The fully finished basement provides even more living space—ideal for a home office, gym, or media room. A private outdoor space offers the perfect spot to relax or entertain, while the 2-car garage adds convenience. With its prime location close to shops, dining, and major routes, this move-in ready townhouse combines style, function, and location. Currently under construction with delivery anticipated this Fall. Contact agent for more information.","",,,,,"CN224606","Middlesex","AN2885","Tremont Street",21,1,"Central Air",,,,,"Forced Air",2,4,,2,0,0,,,"Frame","ACT",11/12/2025 10:06:00 AM,,0.00,"00",,,,0,,,,9/17/2025 11:56:00 AM,,,,,,"09/17/2025",,,
"8 Crystal Street U:3","Melrose, MA","02176","2706",2,"2f 1h",,,930,,5375.00,1900,"CC",,,,176,779900.00,838.60,,,"Be one of the first to own at Ell Pond Condominiums!  Don’t miss your chance to own one of just two townhouse-style condominiums in this beautifully renovated complex—completely gutted and rebuilt from the inside out! This thoughtfully designed unit offers a bright and open floor plan that seamlessly blends the living room, dining area, and state-of-the-art kitchen. The kitchen features quartz countertops, abundant cabinetry, a stylish tile backsplash, recessed lighting, and stainless steel appliances—perfect for both everyday living and entertaining. Step out onto your private 14’ x 7’ balcony and enjoy serene views of Ell Pond. Inside, the living and dining areas are finished with elegant crown molding and engineered hardwood floors throughout the unit. The primary bedroom includes a tray ceiling, walk-in closet, and the modern bath that are outfitted with ceramic tile flooring. Added convenience with in-unit laundry and off-street parking for one vehicle. Call LR for showings.","",,,,,"B0428891","Middlesex","B11101","Crystal Street",8,1,"Central Air, Individual, Unit Control, Ductless Mini-Split System",,,,,"Electric, Individual, Unit Control, Wall Unit, Air Source Heat Pumps (ASHP), Ductless Mini-Split System",0,1,,1,0,0,,,"Frame","ACT",9/4/2025 3:06:00 PM,,7487.00,"2024",,,,754000,,,,10/22/2025 3:33:00 PM,,,"Cable Available",,,"06/18/2025",,,
"8 Crystal Street U:2","Melrose, MA","02176","2706",2,"2f 1h",,,955,,5375.00,1900,"CC",,,,176,719900.00,753.82,,,"Be one of the first to own at Ell Pond Condominiums!  Don’t miss your chance this one level 2 bed, 2.5 bath condominium in this beautifully renovated complex—completely gutted and rebuilt from the inside out! This thoughtfully designed unit offers a bright and open floor plan that seamlessly blends the living room, dining area, and state-of-the-art kitchen. The kitchen features quartz countertops, abundant cabinetry, a stylish tile backsplash, recessed lighting, and stainless steel appliances—perfect for both everyday living and entertaining. Step out onto your private 14’ x 7’ balcony and enjoy serene views of Ell Pond. Inside, the living and dining areas are finished with elegant crown molding and engineered hardwood floors throughout the unit. The primary bedroom includes a tray ceiling, walk-in closet, and the modern bath that are outfitted with ceramic tile flooring. Added convenience with in-unit laundry and off-street parking for one vehicle. Call LR for showings","",,,,,"B0428891","Middlesex","B11101","Crystal Street",8,1,"Central Air, Individual, Unit Control, Ductless Mini-Split System",,,,,"Electric, Individual, Unit Control, Wall Unit, Air Source Heat Pumps (ASHP), Ductless Mini-Split System",0,1,,1,0,0,,,"Frame","ACT",9/4/2025 3:06:00 PM,,7487.00,"2025",,,,754000,,,,10/22/2025 3:32:00 PM,,,"Cable Available",,,"06/18/2025",,,
"220 Essex St U:1","Melrose, MA","02176",,1,"1f 0h",,,575,,,1953,"CC",,,,43,339900.00,591.13,,,"Welcome to Pondfield at Cedar Park Condominiums - an exceptional commuter location next to the Melrose/Cedar Park Station. This sun-filled 1-bedroom condo features an open floor plan with abundant natural light and versatile living and dining areas accented by elegant crown molding. The spacious bedroom offers a custom double built-in closet, and the tiled bath includes a tub/shower combo. Generous rooms with walls of windows, Pergo and ceramic tile throughout, and ample storage. Enjoy an intercom system connected to your phone, on-site coin-op laundry, extra storage, and one assigned parking spot (#16) plus guest parking. Exceptionally well-managed association with extremely low HOA fees and very strong reserves. Quiet two-building complex surrounded by mature trees in a commuter-friendly suburb with convenient access to Routes 93/95, downtown shops, dining, farmers market, Middlesex Fells Reservation, Spot Pond & more! Seller can include furnishings at no cost or can be unfurnished.","For more info: https://media.fullypicturedsolutions.com/sites/gqaonvo/unbranded. Please submit offers in one PDF to emilys@centrerealtygroup.com. The buyer and buyer's agent are to do their own due diligence, and the seller and seller's agent are not making any representations. See attached documents.",,,,,"CN221173","Middlesex","BB5200","Essex St",220,0,"Wall AC",,,,,"Hot Water Baseboard, Gas, Unit Control",0,1,,1,0,0,,,"Frame, Brick","ACT",11/13/2025 6:10:00 PM,,2414.00,"2025",,,,243800,,,,10/29/2025 5:12:00 PM,,,"Cable Available, Intercom",,,"10/29/2025",,,
"51 Melrose Street U:1C","Melrose, MA","02176",,1,"1f 0h",,,909,,,1972,"CC",,,,43,435000.00,478.55,,,"One of the largest one bedroom units at Melrose Towers with 909 square feet all on one floor.  This unit is on the first floor so you can access it from the lobby stairs without using the elevator.  There are two access doors on either side of the building at ground level that allow entry without any stairs and go straight to the elevator.  This unit was renovated from original 7-8 years ago with newer kitchen with  replaced cabinets, granite counters and stainless steel appliances, remodeled ceramic tile bath, and a ductless mini-split heat and air-conditioning system.  Screened in balcony facing the soccer field.  Extra storage space on the ground floor.  Parking space 21C in the rear of the building.  Melrose Towers is very conveniently located next to the Whole Foods shopping plaza that includes, CVS, Liberty Bell Foods, Anton Cleaners and Rockland Bank.  Bus stop is nearby on Main Street for those that don't drive and Melrose Highland train depot is nearby on Franklin Street.","Please present any and all offers by 5 PM Tuesday, November 4.",,,,,"B0429315","Middlesex","B11101","Melrose Street",51,0,"Heat Pump",,,,,"Electric Baseboard, Heat Pump",0,1,,1,0,0,,,"Stone/Concrete","ACT",10/29/2025 5:36:00 PM,,3870.00,"2025",,,,390900,,,,11/21/2025 3:46:00 PM,,,"Cable Available, Intercom",,,"10/29/2025",,,
"15 Berwick St U:15","Melrose, MA","02176",,3,"2f 0h",,,1228,,,1900,"CC",,,,1,599990.00,488.59,,,"Commuter's Dream Location! Presenting a rare opportunity to own this completely renovated, bright, and open 3-bedroom, 2-bathroom townhouse, located just steps from the MBTA Commuter Rail and a short stroll to the vibrant shops and restaurants of Melrose Center. This stunning first-level unit is turn-key ready, featuring all-new flooring and fresh paint, a beautifully upgraded kitchen with stainless steel appliances, quartz counters, shaker cabinets, and tile backsplash, plus the modern convenience of in-unit laundry. Enjoy the luxurious updates in the bathrooms, including custom tile work and new vanities. Additional premium features include an oversized bedroom with a large walk-in closet, energy-efficient Central AC, and a private back deck perfect for relaxing or entertaining. Don't miss out on this perfect blend of location,OH 12-2pm Sat Sun","If any offers, send to angelacui@kw.com",,,,,"CN206546","Middlesex","BB6013","Berwick St",15,0,"Central Air",,,,,"Forced Air, Gas",0,0,,0,0,0,,,"Frame","NEW",12/10/2025 4:01:00 PM,,3735.00,"2025",,,,377300,,,,12/10/2025 4:01:00 PM,,,,,,"12/10/2025",,,
"12-14 Sylvan St. U:2","Melrose, MA","02176",,6,"4f 0h",,,3611,,,2025,"CC",,,,14,1399000.00,387.43,,,"Fully Completed ..New Construction in time for the holidays, this impressive TreeTop Group townhome offers refined living across four fully finished levels with six bedrooms and four full baths. The main level features soaring ceilings, an open floor plan, and a chef-inspired kitchen with quartz surfaces and premium stainless steel appliances, ideal for cooking and entertaining this season. The second floor includes four well-proportioned bedrooms, two stylish baths, convenient laundry, and expansive windows that bring in abundant natural light. The serene primary suite offers a custom walk-in closet & a spa-like bath with a soaking tub and tiled shower. A spacious third-floor retreat provides a flexible space for work, play, or relaxation, while the lower level adds a sleek recreation room, guest bedroom, & full bath. Enjoy a private fenced yard and a heated 2 car garage with exceptional ceiling height. Close to Sylvan Park, Oak Grove Station, and Melrose Center—move in and celebrate.","",,,,,"TM355673","Middlesex","AN6433","Sylvan St.",12,0,"Central Air",,,,,"Forced Air, Gas",2,2,,0,0,0,,,"Frame","ACT",11/27/2025 7:12:00 AM,,99999999.00,"9999",,,,999999999,,,,12/2/2025 8:42:00 PM,,,,,,"11/27/2025",,,
"46 Pawtucket Blvd U:37","Tyngsborough, MA","01879",,3,"2f 1h",,,1806,,,1980,"CC",,,,6,395000.00,218.72,,,"Offers due Mon 12/8 at 2 pm. Discover this stunning townhouse offering serene Merrimack River views! This completely revitalized home is freshly painted with brand new flooring throughout. The gourmet kitchen is an absolute showstopper, boasting new cabinets, gleaming counters, and a full suite of stainless-steel appliances: fridge, gas range, hood, and microwave. Stylish bathrooms on every level featuring new vanities and toilets. Enjoy worry-free living with major recent upgrades including 2024 Central AC, a 2024 water tank, a 2022 roof, replacement windows, and new solid wood doors. The versatile layout includes a fully finished basement perfect for a 3rd bedroom or family room. Relax on private balconies located on every floor! Situated in a peaceful, pet-friendly community with onsite tennis. Fantastic location near NH tax-free shopping, Lowell amenities, and an easy commute to Boston.","To submit an offer, please find offer instructions sheet attached. Sellers attorney to hold deposit (not Redfin)Email agent at john.snyder@redfin.com with questions.",,,,,"CT000302","Middlesex","NB3534","Pawtucket Blvd",46,1,"Central Air",,,,,"Forced Air, Gas",0,2,,2,0,0,,,"Frame","ACT",12/5/2025 3:18:00 PM,,4639.00,"2025",,,,375900,,,,12/5/2025 3:18:00 PM,,,"Cable Available",,,"12/05/2025",,,
"12 Brookside Rd U:28","Westford, MA","01886","2022",2,"1f 1h",,,1225,,,2003,"CC",,,,8,449900.00,367.27,,,"Located on the 2nd floor of the historic Brookside Mill, this 2-level, 2-bed + office, 1.5-bath townhome offers approx. 1,225 sq ft of open-concept living with exposed brick, soaring windows, and incredible natural light. The main level features a bright kitchen with all new stainless steel appliances, a dining area with hardwood floors, a welcoming living room that highlights the mill’s character, and a refreshed half bath with new lighting, vanity, and faucet. Upstairs offers two well-sized bedrooms, a bonus office, and a full bath with recent updates. Additional improvements include new carpet and fresh paint throughout. This professionally managed building provides elevator access, assigned garage parking, a private storage closet, and common outdoor space. Approx. 3 miles to Westford Town Center and close to shops, dining, trail access, and commuter routes—historic charm meets modern convenience.","See Offer Instructions attached for details and where to submit the offer. Please leave any offer open for 24 hrs for Sellers to review. No Escalation Clauses.",,,,,"TM324796","Middlesex","AN6242","Brookside Rd",12,1,"Central Air",,,,,"Forced Air, Gas",1,2,,1,0,0,,,"Frame, Brick, Stone/Concrete","ACT",12/3/2025 3:43:00 PM,,4523.00,"2025",,,,335800,,,,12/3/2025 3:43:00 PM,,,,,,"12/03/2025",,,
"91 Jimney Dr U:91","Westford, MA","01886",,2,"3f 1h",,,2762,,,1987,"CC",,,,36,685000.00,248.01,,,"Luxurious, Fully Furnished Townhome; Experience refined living in this beautifully appointed, turn-key townhome located in one of Westford’s most prestigious and sought-after communities, Hildreth Hills. Perfectly maintained and elegantly designed, this residence offers the ideal blend of sophistication, comfort, and convenience. Step inside to discover a bright, open-concept layout featuring high-end furnishings, designer finishes, and abundant natural light throughout. The spacious living and dining areas create an inviting atmosphere ideal for both relaxing and entertaining. Upstairs, enjoy generously sized bedrooms complete with stylish décor and ample closet space. The home also includes two private garages, providing both convenience and security. Residents enjoy access to exclusive community amenities including a resort-style clubhouse, pool, basketball, and tennis courts, all surrounded by beautifully landscaped grounds.","",,,,,"CN253864","Middlesex","AN9109","Jimney Dr",91,1,"Central Air",,,,,"Forced Air, Gas",2,4,,2,0,0,,,"Frame","ACT",11/5/2025 9:34:00 AM,,8145.00,"2025",,,,604700,,,,11/5/2025 9:34:00 AM,,,"Cable Available, Internet Available - Unknown",,,"11/05/2025",,,
