"ADDRESS","TOWN_DESC","ZIP_CODE","ZIP_CODE_4","NO_BEDROOMS","BTH_DESC","SALE_PRICE","SETTLED_DATE","SQUARE_FEET","TOTAL_BLDG_SF_CI","LOT_SIZE","YEAR_BUILT","PROP_TYPE","STYLE_SF","GARAGE_SPACES_SF","PARKING_SPACES_SF","MARKET_TIME","LIST_PRICE","PRICE_PER_SQFT","HEATING_SF","SITE_CONDITION_CI","REMARKS","FIRM_RMK1","RSU_UNITS_CI","SALE_OFFICE","MAIN_SO","SALE_AGENT","LIST_AGENT","COUNTY","LIST_OFFICE","STREET_NAME","STREET_NUM","NO_HALF_BATHS","COOLING_CC","COL_COMMON_MF","COOLING_SF","HEA_COMMON_MF","HTE_MF","HEATING_CC","GARAGE_SPACES_CC","TOTAL_PARKING_CC","PARKING_SPACES_MF","PARKING_SPACES_CC","TOTAL_PARKING_SF","TOTAL_PARKING_MF","CONSTRUCTION_SF","CONSTRUCTION_MF","CONSTRUCTION_CC","STATUS","STATUS_DATE","CONTINGENCY_TYPE","TAXES","TAX_YEAR","REQD_OWN_ASSOCIATION_MH","REQD_OWN_ASSOCIATION_SF","REQD_OWN_ASSOCIATION_LD","ASSESSMENTS","ASSESSED_VALUE_BLDG_CI","ASSESSED_VALUE_LAND_CI","TOTAL_ASSESSED_VALUE_CI","PHOTO_DATE","INTERIOR_FEATURES_SF","IFE_COMMON_MF","INTERIOR_FEATURES_CC","CSO_ListDate","ACTIVE_STATUS_FLAG_DATE","LIST_DATE","OFF_MKT_DATE","OFFER_DATE","CTG_EXPIRY_DATE"
"14 Jaclyn Ln U:14","Pembroke, MA","02359",,2,"1f 1h",351500.00,"05/21/2021",1296,,,2004,"CC",,,,18,325000.00,271.22,,,"This perfectly positioned townhouse is located on a quiet dead end street at the rear of the complex and offers the space and privacy you're looking for. Soaring 9ft. ceilings add to the spacious feeling of the main level. The living room with hardwood floors leads to the large, eat-in kitchen with an island perfect for prep and gathering. Sliders lead from the kitchen to the spacious deck. A half bath and convenient garage access complete the first floor. Upstairs you will find a master bedroom with coffered ceilings, a walk-in closet and a separate, windowed bonus room, perfect for a home office or nursery. The full bath and second bedroom with closet offer space and function. The walkout basement with high ceilings is just waiting to be finished. Pine Grove is located across the street from Veteran's Commemorative Park which offers many beautiful trails leading to Silver Lake. All appliances are included. There's nothing to do but move in! OFFERS DUE SUNDAY BY 6PM.","Open House Sunday 12-2. Masks are required. Offers due Sunday by 6PM.",,"AC2174","NB2615","CN201418","CN207457","Plymouth","NB3439","Jaclyn Ln",14,1,"Central Air",,,,,"Forced Air, Gas",1,2,,1,0,0,,,,"SLD",5/24/2021 11:41:00 AM,"Pending P&S",4163.00,"2021",,,,285500,,,,4/8/2021 8:37:00 PM,,,,,,"04/08/2021","04/25/2021","04/11/2021","04/25/2021"
"5 Royal Dane Dr U:46","Marshfield, MA","02050",,2,"1f 0h",190000.00,"05/26/2021",724,,,1968,"CC",,,,57,200000.00,262.43,,,"Fantastic ground level unit for easy access in/out. Within minutes to shopping, highway, beaches, etc.  This unit has so much potential for your updating and design, we could have remodeled the unit, but we left that up to you to decide your colors and concept.  Besides if remodeled we would list for more.  So come use your own imagination and make this 2 bedroom unit your own.","Buyer responsible for obtaining and paying for lender required condo. docs.",,"AN5134","AN1199","CN233261","A0001556","Plymouth","A98200","Royal Dane Dr",5,0,"None",,,,,"Electric Baseboard",0,1,,1,0,0,,,"Brick","SLD",5/27/2021 9:00:00 AM,"Financing",1904.64,"2021",,,,144400,,,,3/1/2021 7:35:00 AM,,,"Cable Available, Intercom",,,"02/28/2021","04/25/2021","04/08/2021","04/25/2021"
"6 Royal Dane Drive U:25","Marshfield, MA","02050",,2,"1f 0h",227000.00,"05/27/2021",723,,,1968,"CC",,,,64,227000.00,313.97,,,"Welcome to Royal Dane. This two bedroom condo was completely gutted to the studs approx. 4 years ago. The windows were replaced at that time. Everything was updated and replaced. The unit is move in ready. The unit is a ground unit and the laundry is right outside the door. Please follow Covid guidelines. Masks must be worn. See OTHER in the attachments for offer requirements. Buyers and buyers agent to do there due diligence. Master Deed, Cert of Insurance, Condo bylaws, Title V and Budget are attached. The reason this listing came back on is complex cannot be FHA approved. Buyer was FHA.  Easy to show and ready to go!","Call or email listing agent for showings. See OTHER in attachments for  offer requirements. Please follow all Covid 19 guidelines. Masks must be worn.",,"AN0930","M59500","CN206137","A0000798","Plymouth","A95602","Royal Dane Drive",6,0,"Wall AC",,,,,"Electric Baseboard",0,1,,1,0,0,,,,"SLD",5/27/2021 2:35:00 PM,"Pending P&S",1927.06,"2021",,,,146100,,,,4/2/2021 3:16:00 PM,,,"Cable Available",,4/17/2021 6:24:50 PM,"02/25/2021","04/30/2021","04/17/2021","05/07/2021"
"6 Sandy Hill Circle U:6","Scituate, MA","02066",,2,"2f 1h",656500.00,"05/20/2021",2135,,,2020,"CC",,,,81,623675.00,307.49,,,"Welcome to STOCKBRIDGE LANDING! NOW TAKING RESERVATIONS for Scituate's newest Townhouse community. With quality products throughout, ""The Hingham"" offers two levels of carefree living space at its best! Open concept floor plan beautifully finished with everything on your must have list. A stylish granite/stainless steel Kitchen combines with Dining area and Living Room all leading to private deck. FIRST FLOOR MASTER with double vanity bath and w-i-c.  Second floor is home to a spacious loft, guest bedroom, full bath and storage.Walk-out Lower Level is unfinished with option to finish available. Conveniently located .7mi to Train Station, 1. mi to Scituate Harbor, 1.4 mi to Scituate Country Club, and 1.1 mi to Peggotty Beach. This is a great opportunity for millennials to right-sizers to enjoy all Scituate has to offer: 5 Beaches, 3 Golf Courses, Greenbush Commuter Rail, and vibrant Scituate Harbor for dining, shopping, entertainment and year round events.","Go To Stockbridgelanding.com for Floor plans, Features and Virtual Tour",,"AN6213","AN6181","A8000707","A8000707","Plymouth","AN6213","Sandy Hill Circle",6,1,"Central Air",,,,,"Forced Air, Gas",1,2,,1,0,0,,,"Frame","SLD",5/26/2021 2:08:00 PM,"Pending P&S",0.00,"2020",,,,0,,,,5/11/2020 12:56:00 PM,,,,,,"05/11/2020","07/30/2020","07/16/2020","07/30/2020"
"148 Hatherly Road U:146","Scituate, MA","02066",,2,"2f 1h",1353186.00,"06/10/2021",2294,,,0,"CC",,,,19,1081995.00,589.88,,,"Now Approaching 50% sold. Make an appointment to learn more about the community everyone is talking about!  Build your oceanfront carriage home on one of only five Duplex Carriage homesites  Enjoy resort style living and leave the shovel and rake behind. Anderson 400 windows fill the bright two-story foyer with light, the Kington home style offers both formal and casual space and a great flow for entertaining. Gourmet kitchen featuring a large center island and walk in pantry, open to the fireplaced great room. No need to worry about downsizing, first floor living includes a private master bedroom suite, with three large closets, a well-appointed master bath with a large shower, marble seat, dual-sink vanity and a private toilet area. A generous second floor offers private space for your guests. Maximize spectacular ocean views with our roof top terrace,and outdoor living customizations.","Seaside at Scituate by Toll Brothers features Private resort style amenities for homeowners including an elegant clubhouse, fitness center, tavern room, heated pool with sweeping ocean views, bocci and pickle ball courts.",,"K95236","K95236","M8000516","M8000516","Plymouth","K95236","Hatherly Road",148,1,"Central Air",,,,,"Gas",2,4,,2,0,0,,,"Frame, Stone/Concrete","SLD",7/4/2021 8:48:00 AM,"Pending P&S",13.74,"2019",,,,0,,,,1/21/2020 2:10:00 PM,,,"Cable Available",,,"01/21/2020","02/08/2020","01/26/2020","02/08/2020"
"19 Damon Farm Way U:18","Norwell, MA","02061",,2,"2f 1h",700000.00,"05/27/2021",2110,,,2020,"CC",,,,401,739000.00,331.75,,,"What an opportunity to move into a brand new unit. Ready for occupancy Dec, 2020.  This property offers an abundance of outside privacy and great natural light. You'll love living at Damon Farm featuring 32 residences and is conveniently located just 30 minutes from Boston, with easy access to and from the highway.Enjoy fine restaurants and shopping within 5 minutes of your new home. Upgrades included in the sale price - quartz countertops in the kitchen, v-groove at sunroom and powder room, 200 sf patio overlooking conservation land. A fantastic open floor plan with outstanding features including hardwood floors, crown molding, gas fireplace, stainless appliances,granite counter tops and much more.  Plenty of room for an at home office AND gym! Move in ready!Stop by our open house held on Saturdays and Sundays between 12 and 2 or make an appointment. Think about how much you can enjoy the freedom of condo living!","",,"A14004","A14050","CN226524","A9503348","Plymouth","A14004","Damon Farm Way",19,1,"Central Air, Unit Control",,,,,"Central Heat, Forced Air, Gas, Unit Control",1,3,,2,0,0,,,"Frame","SLD",5/27/2021 4:34:00 PM,"Pending P&S",9999.00,"2021",,,,9999,,,,2/4/2021 3:37:00 PM,,,"Cable Available, Walk-up Attic",,,"02/25/2020","04/01/2021","03/17/2021","04/01/2021"
"60 Humphreys Ln U:60","Duxbury, MA","02332","4846",2,"3f 1h",625000.00,"06/01/2021",3060,,,2001,"CC",,,,35,699999.00,204.25,,,"Welcome to beautiful Bay Farm!! Rare opportunity to own a luxury townhome, recently renovated exterior, roof, siding, windows, sliders and beautiful deck.Perfect for downsizer that still wants the luxury of a home to host extended family, as it offers two second floor bedrooms with 2 full bath, as well as a large finshed walk out lower level with two additional bedrooms and a full bath. Lovely open kitchen with plenty of space and cabinets, living and dinning that each have a slider  that steps out onto a wrap around low maintenance composite deck offering the privacy of a single family home. You will not find another townhome in Duxbury that offers all that this unit can and also enjoy the amenities that Bay Farm offers.","",,"M80007","M59500","NB900447","BB700574","Plymouth","NB3439","Humphreys Ln",60,1,"Central Air",,,,,"Forced Air, Gas",2,5,,3,0,0,,,"Frame","SLD",6/2/2021 10:39:00 PM,"Pending P&S",8463.00,"2020",,,,577300,,,,3/27/2021 12:05:00 AM,,,"Cable Available, Internet Available - Unknown",,,"03/27/2021","04/30/2021","04/14/2021","04/30/2021"
"16 Sandy Hill Circle U:16","Scituate, MA","02066",,2,"2f 1h",612126.00,"05/28/2021",2095,,,2020,"CC",,,,119,599000.00,292.18,,,"Welcome to STOCKBRIDGE LANDING! NOW TAKING RESERVATIONS for Scituate's newest Townhouse community. With quality products throughout, ""The Cohasset"" offers two levels of carefree living space at its best! Open concept floor plan beautifully finished with everything on your must have list. A stylish granite/stainless steel Kitchen combines with Dining area and Living Room all leading to private deck.FIRST FLOOR MASTER with double vanity bath and walk-in closet Second floor is home to a spacious loft, guest bedroom, full bath and storage. The Lower Level is unfinished with option to finish available. Conveniently located .7mi to Train Station, 1. mi to Scituate Harbor, 1.4 mi to Scituate Country Club, and 1.1 mi to Peggotty Beach. This is a great opportunity for millennials to right-sizers to enjoy all Scituate has to offer: 5 Beaches, 3 Golf Courses, Greenbush Commuter Rail, and vibrant Scituate Harbor for dining, shopping, entertainment and year round events.","Go To Stockbridgelanding.com for Floor plans, Features and Virtual Tour",,"AN3246","AN3246","CN228853","A8000707","Plymouth","AN6213","Sandy Hill Circle",16,1,"Central Air",,,,,"Gas",1,2,,1,0,0,,,"Frame","SLD",5/31/2021 12:56:00 PM,"Pending P&S",0.00,"2020",,,,0,,,,9/3/2020 11:08:00 AM,,,,,,"05/15/2020","09/10/2020","08/27/2020","09/10/2020"
"14 Sandy Hill Circle U:14","Scituate, MA","02066",,2,"2f 1h",667154.00,"05/24/2021",2135,,,2020,"CC",,,,100,629000.00,312.48,,,"Welcome to STOCKBRIDGE LANDING! NOW TAKING RESERVATIONS for Scituate's newest Townhouse community. With quality products throughout, ""The Hingham"" offers two levels of carefree living space at its best! Open concept floor plan beautifully finished with everything on your must have list. A stylish granite/stainless steel Kitchen combines with Dining area and Living Room all leading to private deck.FIRST FLOOR MASTER with double vanity bath and walk-in closet Second floor is home to a spacious loft, guest bedroom, full bath and storage. The Lower Level is unfinished with option to finish available. Conveniently located .7mi to Train Station, 1. mi to Scituate Harbor, 1.4 mi to Scituate Country Club, and 1.1 mi to Peggotty Beach. This is a great opportunity for millennials to right-sizers to enjoy all Scituate has to offer: 5 Beaches, 3 Golf Courses, Greenbush Train Station, and vibrant Scituate Harbor for dining, shopping, entertainment and year round events.","Go To Stockbridgelanding.com for Floor plans, Features and Virtual Tour",,"BB5918","BB5918","TM320617","A8000707","Plymouth","AN6213","Sandy Hill Circle",14,1,"Central Air",,,,,"Gas",1,2,,1,0,0,,,"Frame","SLD",5/31/2021 12:54:00 PM,"Pending P&S",0.00,"2020",,,,0,,,,8/21/2020 9:44:00 AM,,,,,,"05/15/2020","08/22/2020","08/07/2020","08/22/2020"
"207 Samoset St U:A8","Plymouth, MA","02362",,2,"1f 0h",220000.00,"05/21/2021",968,,,1971,"CC",,,,24,210000.00,227.27,,,"Why rent when you can own this newly remodeled, gorgeous condo.  This home is perfect for the first time buyer, person looking to downsize or investor looking for tenants.   This gem is located close to the highway, shops and beautiful, downtown Plymouth.  You do not want to wait to see this beauty.  Showings begin Saturday.","",,"AN6207","AN6181","CN237382","A7000103","Plymouth","AN4191","Samoset St",207,0,"Window AC",,,,,"Electric",0,1,,1,0,0,,,,"SLD",5/23/2021 7:30:00 PM,"Pending P&S",2768.00,"2021",,,,171300,,,,3/24/2021 8:11:00 PM,,,,,,"03/24/2021","04/16/2021","03/31/2021","04/16/2021"
