"ADDRESS","TOWN_DESC","ZIP_CODE","ZIP_CODE_4","NO_BEDROOMS","BTH_DESC","SALE_PRICE","SETTLED_DATE","SQUARE_FEET","TOTAL_BLDG_SF_CI","LOT_SIZE","YEAR_BUILT","PROP_TYPE","STYLE_SF","GARAGE_SPACES_SF","PARKING_SPACES_SF","MARKET_TIME","LIST_PRICE","PRICE_PER_SQFT","HEATING_SF","SITE_CONDITION_CI","REMARKS","FIRM_RMK1","RSU_UNITS_CI","SALE_OFFICE","MAIN_SO","SALE_AGENT","LIST_AGENT","COUNTY","LIST_OFFICE","STREET_NAME","STREET_NUM","NO_HALF_BATHS","COOLING_CC","COL_COMMON_MF","COOLING_SF","HEA_COMMON_MF","HTE_MF","HEATING_CC","GARAGE_SPACES_CC","TOTAL_PARKING_CC","PARKING_SPACES_MF","PARKING_SPACES_CC","TOTAL_PARKING_SF","TOTAL_PARKING_MF","CONSTRUCTION_SF","CONSTRUCTION_MF","CONSTRUCTION_CC","STATUS","STATUS_DATE","CONTINGENCY_TYPE","TAXES","TAX_YEAR","REQD_OWN_ASSOCIATION_MH","REQD_OWN_ASSOCIATION_SF","REQD_OWN_ASSOCIATION_LD","ASSESSMENTS","ASSESSED_VALUE_BLDG_CI","ASSESSED_VALUE_LAND_CI","TOTAL_ASSESSED_VALUE_CI","PHOTO_DATE","INTERIOR_FEATURES_SF","IFE_COMMON_MF","INTERIOR_FEATURES_CC","CSO_ListDate","ACTIVE_STATUS_FLAG_DATE","LIST_DATE","OFF_MKT_DATE","OFFER_DATE","CTG_EXPIRY_DATE"
"450-456 Charles St","Providence, RI","02904","2232",,,,,,,125452.00,,"LD",,,,211,2999500.00,,,,"This is a great development opportunity located along Route 146 on 450-456 Charles St. in Providence. Over 2.8 acres of vacant land in the heart of Providence.The land is already cleared with great frontage and visibility. The site could be developed for a variety of uses mixed development, retail, residential, commercial and more.","",,,,,"NB113598","Providence","AN6187","Charles St",450,,,,,,,,,0,,,0,0,,,,"CAN",3/7/2021 9:01:00 AM,,29987.60,"2019",,,,817100,,,,2/17/2021 8:03:00 AM,,,,,,"08/08/2020","03/07/2021",,
"34-38 Webb St","Pawtucket, RI","02860",,,,,,,,4000.00,,"LD",,,,135,29900.00,,,,"ATTENTION INVESTORS! This buildings has been routinely maintained and updated over the years including a new roof, heating system, plumbing, and fire-alarm systems.  Other important considerations include on-site laundry, strong rental history, close proximity to highway access + public transportation. Take your investment portfolio to the next level.  Seller would like to sell with MLS #72713668 and #72713669 but they can be sold separate. Easement for parking/access.","",,,,,"CN200273","Providence","BB3501","Webb St",34,,,,,,,,,0,,,0,0,,,,"EXP",1/1/2021 3:08:00 AM,,3591.00,"2019",,,,47100,,,,8/21/2020 9:58:00 AM,,,,,,"08/19/2020","12/31/2020",,
"1130-1138 Eddie Dowling Hwy","North Smithfield, RI","02896","8208",,,,,,,20602.00,,"LD",,,,59,249900.00,,,,"Two highly visible commercial lots for package sale on 146 in N Smithfield. Located across from the Rustic Drive-In this pair of vacant commercial lots average about 50,000 cars per day. Each lot has its own private well and enjoys the use of the slow down/turn lane in front. Tons of potential uses for this highly visible site including commercial advertising, retail, auto related, equipment storage, medical, office, food/bev, agriculture, lodging, religious, solar, drive-thru, cell, billboard, parking, etc. Call today for more info!","",,,,,"CN209483","Providence","AN3551","Eddie Dowling Hwy",1130,,,,,,,,,0,,,0,0,,,,"EXP",10/1/2021 3:06:00 AM,,2809.00,"2020",,,,144900,,,,3/30/2021 10:25:00 AM,,,,,,"03/30/2021","09/30/2021",,
"1130-1138 Eddie Dowling Hwy","North Smithfield, RI","02896","8208",,,,,,,20602.00,,"LD",,,,59,249900.00,,,,"Two highly visible commercial lots for package sale on 146 in N Smithfield. Located across from the Rustic Drive-In this pair of vacant commercial lots average about 50,000 cars per day. Each lot has its own private well and enjoys the use of the slow down/turn lane in front. Tons of potential uses for this highly visible site including commercial advertising, retail, auto related, equipment storage, medical, office, food/bev, agriculture, lodging, religious, solar, drive-thru, cell, billboard, parking, etc. Call today for more info!","",,,,,"CN209483","Providence","AN3551","Eddie Dowling Hwy",1130,,,,,,,,,0,,,0,0,,,,"EXP",10/1/2021 3:06:00 AM,,2809.00,"2020",,,,144900,,,,3/30/2021 10:08:00 AM,,,,,,"03/30/2021","09/30/2021",,
"0 Laurel Hill Ave","Cranston, RI","02910",,,,,,,,5000.00,,"LD",,,,25,49900.00,,,,"NON-BUILDABLE 5,000 sq ft lot partially fenced in with shed.","",,,,,"CN220896","Providence","AN6326","Laurel Hill Ave",0,,,,,,,,,0,,,0,0,,,,"EXP",7/10/2021 3:05:00 AM,,112.00,"2020",,,,5400,,,,4/13/2021 6:59:00 PM,,,,,,"04/13/2021","07/09/2021",,
"1428 Plainfield Pike","Cranston, RI","02910",,,,,,,,4856.00,,"LD",,,,185,54900.00,,,,"5,000 +/- square foot Buildable Lot!  Town water, sewer, and gas available.  Perfect lot for a split level with garage under.  Best Deal In Town!","",,,,,"FR000169","Providence","FR0227","Plainfield Pike",1428,,,,,,,,,0,,,0,0,,,,"EXP",11/21/2021 3:05:00 AM,,98.00,"2021",,,,4700,,,,5/20/2021 1:05:00 PM,,,,,,"05/20/2021","11/20/2021",,
"0 Central Pike","Foster, RI","02825",,,,,,,,2047320.00,,"LD",,,,246,485000.00,,,,"47 Acres Raw Land!! BUILD YOUR DREAM HOME OR FAMILY COMPOUND WITH ACRES OF PRIVACY SURROUNDING YOU! 442' Frontage on Central Pike, 50' front ROW on Danielson Pike (Route 6). Look for Pole #141 on Central Pike, and Pole #161 on Danielson Pike for ROW. Developers/Contractors TAKE NOTICE! Seller has renderings of potential nursery home to be built! **BACKHOE ON PROPERTY FOR SALE WITH LAND** Buyer responsible for all expenses regarding due diligence. Perfect for a family OR investor/developer that could subdivide this into 9 lots and build.","",,,,,"CN232354","Providence","AN6533","Central Pike",0,,,,,,,,,0,,,0,0,,,,"EXP",11/25/2021 3:05:00 AM,,2469.00,"2020",,,,103800,,,,3/24/2021 9:34:00 AM,,,,,,"03/24/2021","11/24/2021",,
"4000 Quaker lane","North Kingstown, RI","02852",,,,,,,,65000.00,,"LD",,,,429,196000.00,,,,"1.5 Acres vacant Commercial lot with 325' Frontage , located on High Traffic Rt 2, high Visibility, Selling As Is Raw Land , no Engineering. Ideal Investment, development , Retail & Industrial, Office. Access to 3 Phase Power.","",,,,,"BB810005","Washington","AN6178","Quaker lane",4000,,,,,,,,,0,,,0,0,,,,"EXP",11/1/2021 3:06:00 AM,,0.00,"00",,,,0,,,,1/30/2021 5:10:00 PM,,,,,,"07/01/2020","10/31/2021",,
"159 Knight St","Warwick, RI","02886","1228",,,,,,,10019.00,,"LD",,,,156,225000.00,,,,"**Developers take notice!** Nice Corner Lot! *Great Location Near Warwick Mall* Priced to Sell! Zoned Light Industrial. Easy Access to Highways and Local Amenities. Buyer to do their own due diligence.","",,,,,"BB980005","Kent","BB4587","Knight St",159,,,,,,,,,0,,,0,0,,,,"EXP",12/11/2021 3:05:00 AM,,2096.00,"2020",,,,74600,,,,7/8/2021 3:16:00 PM,,,,,,"07/08/2021","12/10/2021",,
"0 Thurber St","Warwick, RI","02886",,,,,,,,70132.00,,"LD",,,,368,2000000.00,,,,"Join Key Stakeholders - State of Rhode Island and City of Warwick - in leveraging this Critical Economic Intermodal Development Opportunity at Green State Airport.  A truly intermodal location with immediate access to the State Airport, Interstate 95, People Mover, Amtrak and MBTA rail service, and bus depot, the Property is at ground zero of one of the most important economic development projects of the City of Warwick and State of Rhode Island.  Included in Warwick's Intermodal Zoning District, the Property benefits with tremendous development density and flexibility privileges and substantial State investments to develop and improve the intermodal transportation infrastructure that intersects at the Property.  Generous Warwick Property Tax Stablilzation Agreement Available.","",,,,,"FR000674","Kent","NB1609","Thurber St",0,,,,,,,,,0,,,0,0,,,,"CAN",1/12/2021 11:19:00 AM,,6873.00,"2019",,,,244600,,,,1/10/2020 2:06:00 PM,,,,,,"01/10/2020","01/12/2021",,
"661 Jefferson Blvd","Warwick, RI","02886","1318",,,,,,,9300.00,,"LD",,,,368,4000000.00,,,,"Join Key Stakeholders - State of Rhode Island and City of Warwick - in leveraging this Critical Economic Intermodal Development Opportunity at Green State Airport.  A truly intermodal location with immediate access to the State Airport, Interstate 95, People Mover, Amtrak and MBTA rail service, and bus depot, the Property is at ground zero of one of the most important economic development projects of the City of Warwick and State of Rhode Island.  Included in Warwick's Intermodal Zoning District, the Property benefits with tremendous development density and flexibility privileges and substantial State investments to develop and improve the intermodal transportation infrastructure that intersects at the Property.  Generous Warwick Property Tax Stabilization Agreement Available. Several structures on 1.59 acres (69,260.4 SF) of 7 total contiguous lots (1)661 Jefferson Blvd (2) 137 Kilvert St. (3) 0 Kilvert St. (4)157 Kilvert St (5) 84 Blackburn St. (6) 78 Blackburn St (7) 72 Blackburn St","Several structures on 1.59 acres (69,260.4 SF) of 7 total contiguous lots (1)661 Jefferson Blvd (2) 137 Kilvert St. (3) 0 Kilvert St. (4)157 Kilvert St (5) 84 Blackburn St. (6) 78 Blackburn St (7) 72 Blackburn St",,,,,"FR000674","Kent","NB1609","Jefferson Blvd",661,,,,,,,,,0,,,0,0,,,,"CAN",1/12/2021 11:18:00 AM,,33633.00,"2019",,,,381800,,,,1/10/2020 1:55:00 PM,,,,,,"01/10/2020","01/12/2021",,
"88 Providence Pike","Putnam, CT","06260",,,,,,,,522720.00,,"LD",,,,309,1050000.00,,,,"Excellent investment opportunity in a high traffic area just off Interstate 395 in Putnam CT. 12 acres near major food & shopping chain stores! Possible uses include but not limited to retail, restaurant, hotel, medical facility, offices and more! Great location with lot's of growth! Several conceptual subdivisions available.","",,,,,"K9503183","Windham","AN4430","Providence Pike",88,,,,,,,,,0,,,0,0,,,,"CAN",6/30/2021 7:19:00 AM,,3351.00,"2021",,,,148000,,,,6/9/2021 7:47:00 AM,,,,,,"08/25/2020","06/30/2021",,
"00 Bebbington","Ashford, CT","06278",,,,,,,,251341.00,,"LD",,,,215,129900.00,,,,"If you are ready to build the home of your dreams, this property is for you!  This almost 6 acre parcel is nestled in a very private and serene setting yet provides easy access to UConn and I-84.  The property is in the midst of the Joshua's Protected Land Trust ensuring privacy for generations to come.  Travel down the gravel road to this true nature-lover's delight.  This lot boasts wonderful frontage with a beautiful view of a pond as well as a little creek that runs along side.  If the sound of nature's beauty is what you are looking for, this is the place for you!","",,,,,"CN232401","Windham","AN0811","Bebbington",0,,,,,,,,,0,,,0,0,,,,"EXP",11/19/2021 3:05:00 AM,,1890.00,"2020",,,,51300,,,,5/30/2021 2:21:00 PM,,,,,,"04/18/2021","11/18/2021",,
"92 Post Office Road","Enfield, CT","06082",,,,,,,,59673.00,,"LD",,,,544,59900.00,,,,"Approved 1.37 acre building lot with 175' of frontage. Located in country setting in area of fine homes on large lots. Sidewalks installed. City water (Hazardville Water Co.), sewers and natural gas available. Easy access to RT 5, I-91, shopping and schools. Build your dream home here! Wetlands permit will be required prior to requesting a building permit.","Property partially in Zone X 2% Annual Chance Per Year Flood Zone, Buyer to do Due Diligence to determine if flood insurance is required. Hazardville Water has main in street up to 96 Post Office Road. Main will need to be extended by buyer.",,,,,"CN205677","Hartford","AC1688","Post Office Road",92,,,,,,,,,0,,,0,0,,,,"EXP",7/3/2021 3:05:00 AM,,1770.00,"2019",,,,47030,,,,1/6/2020 11:59:00 AM,,,,,,"01/06/2020","07/02/2021",,
"75 Oliver Road","Enfield, CT","06082",,,,,,,,337128.00,,"LD",,,,544,84900.00,,,,"Approved 7.74 acre building lot in R-44 Zone. 667 feet of frontage. Beautiful country setting yet close to neighborhood, schools, shopping, bike path etc. Hazardville water, gas and town sewers available from Post Office Road intersection. Easy access to I-91 in southern Enfield. Wetlands permit will be required prior to requesting a building permit.","Sewer and water need to be accessed at intersection with Post Office and Oliver. A ""Development Permit for Special Flood Hazard Area"" may need to be obtained from P&Z Commission prior to requesting a building permit. (Small section in far corner located in flood zone.)",,,,,"CN205677","Hartford","AC1688","Oliver Road",75,,,,,,,,,0,,,0,0,,,,"EXP",7/3/2021 3:05:00 AM,,3002.00,"2019",,,,81160,,,,1/6/2020 11:24:00 AM,,,,,,"01/06/2020","07/02/2021",,
"0 Broadbrook Road","Enfield, CT","06082",,,,,,,,1533747.00,,"LD",,,,360,399900.00,,,,"RARE OPPORTUNITY WITH OPTIONS TO OWN 35.21 RESIDENTIAL ACRES IN ENFIELD! This lot is located in a neighborhood setting with frontage on Abbe Rd (291') and Broadbrook Rd (115'), easy access to main roads, schools, and shopping. Zoned R-44 allows for a variety of uses including single family residences, farms..Public utilities include water, sewer and natural gas. This parcel consists of level treed land, some water courses throughout (Buckhorn Brook) and a portion boarders a 9 hole established golf course. This could be the perfect retreat for yourself TO BUILD YOUR DREAM HOME or an investor/developer for a potential subdivision! Nature and wildlife are undisturbed here. Buyers to do their own due diligence with town hall. See A-2 survey for more details!","Town records do NOT reflect acreage, LOT REVISION REFLECTED IN A-2 SURVEY COMPLETED ON 10/4/19. LAND CONVEYED FROM SALE OF 293 ABBE RD & MADE PART OF BROADBROOK RD PARCEL. FRONTAGE ON ABBE RD (291 ') & BROAD BROOK RD (115'). PROPERTY TAX is an estimate from the Enfield Tax Office.",,,,,"CN228290","Hartford","BB5697","Broadbrook Road",0,,,,,,,,,0,,,0,0,,,,"EXP",1/23/2021 3:05:00 AM,,6000.00,"2019",,,,52720,,,,1/29/2020 11:25:00 AM,,,,,,"01/29/2020","01/22/2021",,
"97 Field Rd","Somers, CT","06071",,,,,,,,130980.00,,"LD",,,,98,149000.00,,,,"Beautiful open 3 acre lot with 175' of frontage on Field Rd. This is a residential piece of property with a Perc test and Plot Plan map available. Wooded rear part of lot cannot be built on in the future. Some wetlands in far rear of lot.","",,,,,"BB809674","Tolland","BB5697","Field Rd",97,,,,,,,,,0,,,0,0,,,,"EXP",9/1/2021 3:06:00 AM,,1812.00,"2020",,,,66200,,,,5/26/2021 11:38:00 AM,,,,,,"05/26/2021","08/31/2021",,
"42 Dillenback Rd","Somers, CT","06071",,,,,,,,70.80,,"LD",,,,164,350000.00,,,,"70.8 acres total located in a beautiful country setting! There are two lots that run contiguous and are to be sold together, one is 42 acres and the other is 28.8 acres. Both have significant frontage, with the Mountain Rd parcel being (1650') and the other on Dillenback Rd (532'). Possible subdivide opportunities! Approximately 25 minute ride to Springfield Mass and 40 minutes to Hartford...Close enough for commuting yet far enough away to relax and unwind!","Total frontage is for both lots. Listed as 42 Dillenback (42 acres) and the 28.8 acres as Dillenback. Mblu code for 42 acres is 09/80/04// & the Mblu code for 28.8 acres is Mblu 09/80///. Property tax reflective of 42 Dillenback. 2020 both property tax combined are $3342.92.",,,,,"CN228290","Tolland","BB5697","Dillenback Rd",42,,,,,,,,,0,,,0,0,,,,"EXP",11/21/2021 3:05:00 AM,,1682.00,"2020",,,,125390,,,,6/10/2021 11:27:00 AM,,,,,,"06/10/2021","11/20/2021",,
"43 Stafford Rd","Somers, CT","06071",,,,,,,,1319868.00,,"LD",,,,87,274900.00,,,,"28.8 acres of LAND!!! Commercially zoned land combining 1.5 Residential acres in CT used as easement and 28.8 Commercial acres of usable land behind, residing in Massachusetts. There is so much potential with this land. The 28.8 acres is perfect for agricultural development or a commercial project, such as a self-storage facility.  The land abuts residential land for sale at 45 Stafford Road, Somers, CT. ($99,900 - Please refer to CT MLS #170421583). The 1.91 acres at 45 Stafford Road, Somers, CT and can be added to this parcel and sold as a package deal for $299,000. Please refer to CT MLS #170421492 (Commercial) or MLS#170421508 (Residential) for the combination land package.","View MLS# 72868629 to see 1.9 acres Residentially zoned land at 45 Stafford Road, Somers, CT.  View MLS #72868617 for the complete package of combined lots of 32.2 acres of residential and commercially zoned land. This is buildable and highly usable land.",,,,,"M8000580","Tolland","M95273","Stafford Rd",43,,,,,,,,,0,,,0,0,,,,"CAN",10/15/2021 11:05:00 AM,,145.00,"2020",,,,5300,,,,7/20/2021 4:02:00 PM,,,,,,"07/20/2021","10/15/2021",,
"39 PHEASANT RUN","Somers, CT","06071",,,,,,,,96267.00,,"LD",,,,184,165000.00,,,,"SOMERS! WATERFRONT LOT! HERON POND SUBDIVISION! Have you been dreaming of building a Waterfront Home? With over 2 acres and located in a well established subdivision this Waterfront lot is sure to excite and delight! Imagine having direct access to pond for fishing, kayaking, canoeing in summer and/or skating and ice fishing in the winter! Either actively enjoying the water or just taking in the scenic water views & wildlife this lot has something for everyone. Call and take a walk about before this one is GONE. Realtors go thru ShowingTime and log in. Buyers, appointment is needed before walking land.","",,,,,"M8000180","Tolland","AN5778","PHEASANT RUN",39,,,,,,,,,0,,,0,0,,,,"EXP",12/12/2020 3:05:00 AM,,2581.00,"2019",,,,94300,,,,7/15/2020 5:49:00 PM,,,,,,"06/11/2020","12/11/2020",,
"73 Colburn Rd","Stafford, CT","06076",,,,,,,,13504.00,,"LD",,,,128,29900.00,,,,"Splendid quiet, wooded lot, 100' wide by 135', with arresting high seasonal water views over 188 acre Staffordville Lake. Enjoy the nearby sandy town beach with pavilion, playscape & ball field (residents & owners only), tennis courts and more ball fields not far down the road. Perfect grade for a walk out rear basement and private deck overlooking the scenery. Sewer line in front of the lot (sewer lines ends there). Google says 37 min to Hartford, 40 to Springfield or Worcester.","",,,,,"CN242345","Tolland","AN6528","Colburn Rd",73,,,,,,,,,0,,,0,0,,,,"CAN",10/21/2021 10:44:00 AM,,457.00,"2021",,,,13090,,,,6/15/2021 6:56:00 PM,,,,,,"06/15/2021","10/21/2021",,
"153B Wales Rd","Stafford, CT","06076",,,,,,,,247420.00,,"LD",,,,52,84400.00,,,,"5.68 acres 100% dry, up to 3 house lots, water view, part ownership of a small lakefront lot to keep/moor your boat or jet skis on 188 acre Staffordville Lake, town beach down the road (residents only), abuts with direct cart road/trail access into hundreds of acres of Norcross Wildlife Sanctuary for hiking, walking dogs (no quads, motors or hunting), good for horses. This is a package discount price combining the attributes of two properties, ideal if one wished to combine with friends or a family compound: 153 Wales Rd is an approved 2.68 acre subdivision lot, perc/survey/site plan, that has the cart road trails (listed separate $46,500), 115 Wales Rd is 3 acres w/water view that meets all criteria to be subdivided into 2 lots and will be conveyed with perc/soils testing good for two good home sites in the event one wished to divide further (listed separate for $60,000). Own and enjoy the attributes of both for a $22,000 price discount. Google says 37 minutes to Springfield, 38 min","",,,,,"CN242345","Tolland","AN6528","Wales Rd",153,,,,,,,,,0,,,0,0,,,,"CAN",12/9/2021 5:53:00 PM,,2506.00,"2021",,,,71800,,,,5/23/2021 10:31:00 AM,,,,,,"05/23/2021","07/14/2021",,
"115 Wales Rd","Stafford, CT","06076",,,,,,,,130680.00,,"LD",,,,184,59900.00,,,,"Waterview 3 acres, 100% dry, sudividable, get yourself a portable saw because there are thousands of board feet of lumber right on the property, 51 trees 14""+ to 28"" diameter; 31 oak, 13 pine & 8 maple, perc/soils tested by engineer & board of health for 2 home sites July 2021, beautiful soils, six deep holes (about 6' deep) all reference sandy/silty loam & gravel, fastest perc rate (save $$!), qualifies for 3 horses, as topography consists of two glacial (river) terrace shelves elevated overlooking 188 acre Staffordville Lake, mostly mild/gentle almost level grade.  Quaint sandy town beach right down the road (residents only, I.D. or deed required in summer). Road frontage and entire lot is flagged. 356' total road frontage (a football field with end zones is 360'). Google says 37 minutes to Springfield, 38 to Hartford and 40 to Worcester. Agent has equitable interest.","Agent holds sole equitable title",,,,,"CN242345","Tolland","AN6528","Wales Rd",115,,,,,,,,,0,,,0,0,,,,"EXP",10/6/2021 3:05:00 AM,,1286.00,"2021",,,,36820,,,,8/3/2021 1:57:00 PM,,,,,,"04/05/2021","10/05/2021",,
"XO Wales Rd","Stafford, CT","06076",,,,,,,,1226649.00,,"LD",,,,21,259900.00,,,,"Amazing 6 lot package for water view & 1/12th lakefront ownership for all 6 lots offered. 17.7 acres lot has over $40K in improvements; 2,064 sq ft water view first floor foundation for a home plus 2 car garage, site plan, base gravel and stone for the driveway is in, etc. A few acres are cleared for horses, land abuts trails, hundreds of acres of the 8,000 acre Norcross Wildlife Sanctuary in the rear (horses OK!). Boundary to the south is town conservation land, 2 of 3 sides are conservation/sanctuary. Wholesale package is basically $125K for 17.7 plus $26,980 per for the 5 other lots averaging just over 2 acres each, town appraisal/assessor for each for the lots $46K to $53K. All have 1/12 water front ownership of lot across from 17.7 acres, also available separate for $159,900, the 3 acre lot with 356' road frontage across the street from the lake (a football field with end zones is 360') is available separate at the price of $55K. Quaint town beach down the road town residents only","",,,,,"CN242345","Tolland","AN6528","Wales Rd",,,,,,,,,,0,,,0,0,,,,"CAN",4/24/2021 8:58:00 PM,,8851.00,"2021",,,,359000,,,,4/4/2021 8:26:00 PM,,,,,,"04/03/2021","04/24/2021",,
"000 Lakeshore Blvd","Stafford, CT","06076",,,,,,,,21344.00,,"LD",,,,213,27500.00,,,,"Affordable 1/2 acre building lot sets up high overlooking Staffordville Lake, property will have a fabulous lake view once cleared for the house site, sandy town beach nearby, located near the end of a quiet dead end paved street after the last house on the left, city sewer available to hook up to in front of the lot, lot of record has variance (setback distance) for building.","",,,,,"CN242345","Tolland","AN6528","Lakeshore Blvd",0,,,,,,,,,0,,,0,0,,,,"EXP",9/10/2021 3:05:00 AM,,452.00,"2021",,,,12950,,,,2/9/2021 6:30:00 PM,,,,,,"02/09/2021","09/09/2021",,
"00 Turnpike Rd","Willington, CT","06279",,,,,,,,466091.00,,"LD",,,,60,99900.00,,,,"Build your home(s) here, and/or also Industrial Zoned for more uses! 10.7 acres abuts I-84 a few hundred yards north of exit 71 (Fed-Ex distribution center & Travel America center exit) located 15 minutes from UCONN, 25 minutes to Main St Hartford and 36 minutes to Worcester. Zoning references uses w/permit; manufacturing & processing, storage, warehousing, corporate offices, sales of heavy machinery, truck sales, trailers, beverage bottling & distribution, etc. Located a few hundred yards north from the exit 71 exit ramp; take Turnpike Rd north, frontage starts at iron pin immediately after the driveway for the cell tower on the left (before the brook), road frontage continues north to just before the driveway into the existing stand alone two car garage on abutting property.","",,,,,"CN242345","Tolland","AN6528","Turnpike Rd",0,,,,,,,,,0,,,0,0,,,,"EXP",4/9/2021 3:05:00 AM,,159.00,"2021",,,,1800,,,,2/8/2021 3:11:00 PM,,,,,,"02/08/2021","04/08/2021",,
"XXX Turnpike Rd","Willington, CT","06279",,,,,,,,466091.00,,"LD",,,,82,99900.00,,,,"Can you handle two 5+ acre industrial zoned lots located 800 feet from an interstate highway exit 25 minutes from Main St Hartford, 36 minutes from Worcester & 15 minutes from UCONN for $49,550 each? But you must buy the entire 10.7 acres that can be divided immediate without subdivision approval required. abuts I-84 a few hundred yards north of exit 71 (Fed-Ex distribution center and Travel America center exit). Also suitable for residential homes, industrial zoning references uses w/permit; manufacturing & processing, storage, warehousing, corporate offices, sales of heavy machinery, truck sales, trailers, beverage bottling & distribution, etc. Located a few hundred yards north from the exit 71 exit ramp; take Turnpike Rd north, frontage starts at iron pin immediately after the driveway for the cell tower on the left (before the brook), road frontage continues north to just before the driveway into the existing stand alone two car garage on abutting property.","",,,,,"M9500073","Tolland","M95012","Turnpike Rd",,,,,,,,,,0,,,0,0,,,,"CAN",4/15/2021 8:07:00 AM,,159.00,"2021",,,,1800,,,,11/18/2020 7:06:00 PM,,,,,,"11/18/2020","02/07/2021",,
"00 English Neighborhood","Woodstock, CT","06281",,,,,,,,183823.00,,"LD",,,,182,99900.00,,,,"","",,,,,"CN232401","Windham","AN0811","English Neighborhood",0,,,,,,,,,0,,,0,0,,,,"EXP",8/2/2021 3:05:00 AM,,1132.00,"2020",,,,46200,,,,5/30/2021 2:29:00 PM,,,,,,"02/01/2021","08/01/2021",,
"000 RT 171","Woodstock, CT","06076",,,,,,,,540144.00,,"LD",,,,83,89900.00,,,,"12.4 acres, privacy with room to roam; proposed house site/perc tested 2010, most of property sets back enough from houses suitable for excellent hunting with plentiful oaks & acorns for deer. Vast majority of land is a high and dry, very gentle uphill grade plateau; an old town road bed is visible running along the stonewall which runs along the entire west boundary. Parcel has 127' frontage on 171 plus additional 50' wide ingress/egress easement to use the west portion of the existing driveway of house 1026 RT 171 as an entrance, PLEASE PULL INTO LAND & DO NOT PARK IN OR BLOCK DRIVEWAY OF #1026. From the road the land goes down to a small year round brook, wetlands commission formerly approved driveway crossing, thence up to a cleared site, depicted in the snow photo herein, with perc tests completed for a house site there. Said snow photo also shows in the distance the closest house to this house site, 1026 RT 171, which can only be seen faintly with foliage down. No restriction","",,,,,"M9500073","Windham","M95012","RT 171",0,,,,,,,,,0,,,0,0,,,,"EXP",11/18/2021 3:05:00 AM,,11418.00,"2921",,,,57900,,,,12/1/2020 10:48:00 AM,,,,,,"11/18/2020","11/17/2021",,
"00 Pole Bridge Rd","Woodstock, CT","06281",,,,,,,,1568160.00,,"LD",,,,286,179900.00,,,,"Two parcels, 20 acres & 16 acres, legally buildable, remote area off the grid (no electric) private road. stream, about 2,050' frontage along roads, unique area, thousands of acres with hardly any development consisting of large tracts all privately owned. After the town owned portion along Chamberlain Lake, Pole Bridge road becomes discontinued meaning the road becomes private with legal access for property owners only. Road is maintained by property owners. Horses & quads can go for miles (trails continue directly across the north end of Pole Bridge at RT 198 through thousands of acres of State and Yale forest) There are a few secluded off the grid year round residences here (solar, propane & generator powered homes) who's owners own equipment to maintain the road. Also a small handful of camps. Property starts at the brook & bridge 2 miles in (north) from RT 197 (do NOT go in from RT 198) after abutting log home on 48 acres, #416 Pole Bridge.. Property tax $192 per year","",,,,,"CN242345","Windham","AN6528","Pole Bridge Rd",0,,,,,,,,,0,,,0,0,,,,"CAN",11/21/2021 11:34:00 AM,,192.00,"2021",,,,7850,,,,2/8/2021 4:02:00 PM,,,,,,"02/08/2021","11/21/2021",,
"123 Munn Road","Monson, MA","01057",,,,,,,,87170.00,,"LD",,,,182,59900.00,,,,"Looking for a peaceful setting on a quiet country road to build your dream home? This 2 acre wooded lot on Munn Road is the perfect location!  This property is just a short mile away from West View Farms which offers food, beer and homemade ice cream!  And just 2 miles away is Dean Pond Recreation Area which is perfect for swimming and fishing! Enjoy the country feel but also be close to downtown and within easy access to Routes 84 and 90. Looking for more land? Another 2 acre parcel is also available next door (Lot 2C #125 Munn Road - see MLS#72788207).  Seller is also willing to complete a perc test for the Buyer.","",,,,,"TM305071","Hampden","NB1813","Munn Road",123,,,,,,,,,0,,,0,0,,,,"EXP",8/21/2021 3:05:00 AM,,0.00,"2021",,,,0,,,,2/20/2021 10:33:00 PM,,,,,,"02/20/2021","08/20/2021",,
"Lot 5 Hovey Rd","Monson, MA","01057",,,,,,,,72745.00,,"LD",,,,186,129900.00,,,,"Seller wants offer for this spectacular lot on  the top of the mountain with breathtaking seasonal views of the valley. Great place to build your dream home. Private setting yet close to all area amenities.","",,,,,"TEAM0438","Hampden","AC0645","Hovey Rd",5,,,,,,,,,0,,,0,0,,,,"EXP",7/31/2021 3:05:00 AM,,1250.00,"2021",,,,69000,,,,1/26/2021 2:42:00 PM,,,,,,"01/26/2021","07/30/2021",,
"Lot 4 Silver","Monson, MA","01057",,,,,,,,123274.00,,"LD",,,,457,84900.00,,,,"Build your dream home on beautiful Silver Street! Nice country lot. Privacy and nature abounds! This lot is located across the street from #52 Silver Street. Take a drive by!","",,,,,"M9500716","Hampden","M39603","Silver",4,,,,,,,,,0,,,0,0,,,,"EXP",12/24/2020 3:05:00 AM,,0.00,"2017",,,,0,,,,9/23/2019 2:19:00 PM,,,,,,"09/23/2019","12/23/2020",,
