"ADDRESS","TOWN_DESC","ZIP_CODE","ZIP_CODE_4","NO_BEDROOMS","BTH_DESC","SALE_PRICE","SETTLED_DATE","SQUARE_FEET","TOTAL_BLDG_SF_CI","LOT_SIZE","YEAR_BUILT","PROP_TYPE","STYLE_SF","GARAGE_SPACES_SF","PARKING_SPACES_SF","MARKET_TIME","LIST_PRICE","PRICE_PER_SQFT","HEATING_SF","SITE_CONDITION_CI","REMARKS","FIRM_RMK1","RSU_UNITS_CI","SALE_OFFICE","MAIN_SO","SALE_AGENT","LIST_AGENT","COUNTY","LIST_OFFICE","STREET_NAME","STREET_NUM","NO_HALF_BATHS","COOLING_CC","COL_COMMON_MF","COOLING_SF","HEA_COMMON_MF","HTE_MF","HEATING_CC","GARAGE_SPACES_CC","TOTAL_PARKING_CC","PARKING_SPACES_MF","PARKING_SPACES_CC","TOTAL_PARKING_SF","TOTAL_PARKING_MF","CONSTRUCTION_SF","CONSTRUCTION_MF","CONSTRUCTION_CC","STATUS","STATUS_DATE","CONTINGENCY_TYPE","TAXES","TAX_YEAR","REQD_OWN_ASSOCIATION_MH","REQD_OWN_ASSOCIATION_SF","REQD_OWN_ASSOCIATION_LD","ASSESSMENTS","ASSESSED_VALUE_BLDG_CI","ASSESSED_VALUE_LAND_CI","TOTAL_ASSESSED_VALUE_CI","PHOTO_DATE","INTERIOR_FEATURES_SF","IFE_COMMON_MF","INTERIOR_FEATURES_CC","CSO_ListDate","ACTIVE_STATUS_FLAG_DATE","LIST_DATE","OFF_MKT_DATE","OFFER_DATE","CTG_EXPIRY_DATE"
"12 Chancery Court U:207","Lynn, MA","01902",,2,"2f 0h",,,1224,,,1988,"CC",,,,10,439900.00,359.40,,,"Step in to this beautifully updated sun - field 2-bedrooms, 2 bath condo with PANORAMIC VIEWS OF THE OCEAN AND BOSTON SKYLIGHTS !!! Perfectly located in brick elevator building just one block away from the Beach. This corner unit has large living room with sliders to overlooking the ocean balcony. Open concept layout features combination of dinning/newer eat-in kitchen. The kitchen has updated cabinets, stainless steel appliances, new quartz countertops with large island, heated floor. The spacious bright primary suite offers a walk-in oversize closet and new full bath showcases marble flooring and a stylish glass door shower enclosure. Good size second bedroom with a closet. Updated guest bathroom has newer vanities and shower. This condo has: laundry in the unit, two storage spaces, all new windows and sliders, vinyl flooring and recessed lighting through out (two bedrooms have carpet). Interior of the unit was just painted. Covered parking. Building has new roof, new elevator.","",,"",,"","C5742425","Essex","M95385","Chancery Court",12,0,"Central Air",,,,,"Central Heat, Electric",0,1,,1,0,0,,,"Frame","CTG",12/9/2025 5:17:00 AM,"Pending P&S",3574.00,"2025",,,,345000,,,,12/1/2025 1:59:00 PM,,,"Cable Available, Intercom",,,"12/01/2025",,"12/07/2025","12/22/2025"
"28 Margin St U:A","Lynn, MA","01905","1990",2,"2f 1h",,,1290,,58074.00,1988,"CC",,,,19,460000.00,356.59,,,"Discover a fantastic opportunity to own an immaculate, recently upgraded, end-unit townhouse within the highly sought-after RiverBay Condominium waterfront complex. This appealing 2BD/2.5BA residence offers great space and showcases comprehensive modern updates, including new flooring, fresh paint, and new stairs/handrails throughout. The stylish kitchen now boasts new cabinets, countertops and appliances, while all bathrooms have been fully refreshed. The unit also features an upgraded electrical circuit breaker panel and new lighting fixtures throughout. The living room opens to a private deck, and the primary suite features a full private bathroom and its own balcony. For added convenience, the unit includes an attached one-car garage, additional off-street parking, central air conditioning, a security system, and extra storage provided by a pull-down attic access. Enjoy all the benefits of waterfront living at this affordable and desirable location.","Offers reviewed Tuesday 11/25 9AM. See offer instructions attached. Sellers attorney to hold deposits (Not Redfin). Email agent scott.driscoll@Redfin.com with questions.",,"",,"","CN205467","Essex","NB3534","Margin St",28,1,"Central Air, Other (See Remarks)",,,,,"Heat Pump, Electric",1,2,,1,0,0,,,"Frame","UAG",12/9/2025 3:05:00 AM,"Pending P&S",4196.00,"2025",,,,405000,,,,11/20/2025 9:26:00 AM,,,"Security System",,,"11/20/2025","12/08/2025","11/25/2025","12/08/2025"
"693 Western Avenue U:101","Lynn, MA","01905",,2,"2f 0h",,,922,,22325.00,2019,"CC",,,,23,384000.00,416.49,,,"Enjoy easy, low-maintenance condo living in this sun-filled, open-concept home. Enter inside to high ceilings and a bright living space that flows seamlessly into the kitchen, complete with stainless steel appliances (new fridge & dishwasher), a breakfast bar, and a spacious living room enhanced by recessed lighting. A full bath is conveniently located off the main area. The primary bedroom offers ample closet space and a private full bath featuring a beautifully tiled walk-in shower. A second bedroom—also with recessed lighting—offers comfortable and versatile living space to suit your needs.  Additional highlights include in-unit laundry, central air, and a designated storage area in the basement. All this just moments from downtown Lynn, where you’ll enjoy shopping, restaurants, and quick access to major routes—making this a commuter’s dream!","See attachments for additional information. Please email full offer package in one PDF to ccoppola@lamacchiarealty.com",,,,,"CN239233","Essex","AN5825","Western Avenue",693,0,"Central Air",,,,,"Forced Air, Gas",0,1,,1,0,0,,,"Frame","PCG",12/8/2025 9:19:00 AM,,3974.00,"2025",,,,383600,,,,11/18/2025 10:56:00 AM,,,"Cable Available, Intercom",,,"11/18/2025",,,
"1200 Salem St U:127","Lynnfield, MA","01940",,3,"2f 2h",,,2295,,,1985,"CC",,,,21,619900.00,270.11,,,"Three bedroom unit at the prestigious Cedar Pond condominium complex. This unit lives large w/ 4 finished levels, two full and two half baths. The main level features an open concept w/ renovated kitchen featuring granite counters, cozy breakfast nook and picture window. This flows nicely into the formal dining room which opens to a fireplaced living room featuring sliders to your composite deck that is perched above the pond for year round picturesque views! The primary bedroom includes a full bath and walk- in closet. Lower level perfect for the home office w/ fireplace has a walk out slider to your private patio. The top floor with ceiling fan is a private third bedroom. The complex is a staycation waiting to happen w/ features including pool, tennis courts, playground, fitness and clubhouse. This incredibly private wooded location is set back from the road but has easy access to 95 and Rt 1. Central air, gas heat, in unit laundry, garage parking all a few steps from the clubhouse.","Email offers to gebarrett@cjbarrett.com please included all necessary attached documents, POF or pre approval.Pets are allowed at a Unit Owner's discretion, subject to:a. Not more than one small dog (40-pound weight limit) per unit. Owners are permitted to have more than one pet (cat, caged/aquarium type animals (i.e.birds, fish, etc.) provided that such animals are legally permitted by applicable federal, state and local laws/regulations. Seeing eye guide andservice dogs are exempt by the above weight restriction.b. All Dogs shall be and remain on a leash when outside a unit.c. All Pets shall not destroy or foul the Common Areas (use a pooper- scooper).d. All pets shall not create an annoyance or disturb other residents.e. Each owner to defend and hold the Trustees harmless and indemnifiedagainst all costs, loss or damage to persons or property caused by a Unit Owner's pet(s).f. If you have a cat or dog it must be registered with the managementCompany.",,"",,"","B8000043","Essex","B50201","Salem St",1200,2,"Central Air",,,,,"Forced Air, Gas",1,3,,2,0,0,,,"Frame","UAG",12/3/2025 12:00:00 PM,"Pending P&S",5717.00,"2025",,,,617400,,,,11/12/2025 8:42:00 PM,,,,,,"11/12/2025","12/03/2025","11/20/2025","12/04/2025"
"28 Partridge Lane U:28","Lynnfield, MA","01940",,2,"1f 2h",,,2076,,,1994,"CC",,,,41,679000.00,327.07,,,"Welcome to this spacious end unit townhouse that truly feels like a single family home! Featuring all the essential rooms & more. First level boasts gleaming hardwood floors,bright & open living room w/ slider leading to a large deck overlooking a private, wooded area beautiful in every season.Finished lower level includes half bath, making it ideal for entertaining, overnight guests,or home office, w/walk-out access to a serene, private outdoor space.Washer& dryer conveniently located on second level. 3 zones of heating, allowing for personalized comfort on every floor.As an end unit, this home offers extra privacy and natural light, plus a garage located right by the front entrance for easy access.Enjoy a prime location close to major highways, Town Common & Library, all the shopping & dining options at MarketStreet Lynnfield.You’ll love driving up through the tree-lined, beautifully landscaped grounds to your new home perfect blend of charm, privacy, and convenience.","",,"",,"","TM003350","Essex","B95071","Partridge Lane",28,2,"Central Air",,,,,"Hot Water Baseboard, Oil",1,3,,2,0,0,,,"Frame","CTG",12/1/2025 11:44:00 AM,"Pending P&S",6952.00,"2025",,,,658300,,,,10/31/2025 6:39:00 PM,,,"Central Vacuum, Cable Available",,,"10/31/2025",,"11/30/2025","12/14/2025"
"54 Cavendish Circle U:54","Salem, MA","01970",,2,"2f 1h",,,2179,,,1999,"CC",,,,114,699000.00,320.79,,,"This beautiful open-concept 2-bedroom townhome is filled with an abundance of natural light throughout. The upgraded kitchen features stylish finished, perfect for both everyday living and entertaining. A spacious dining and living area provide a warm, inviting atmosphere, while the fully finished lower-level family room or office offers flexible living space with direct access to private walk-out patio. Additional highlights include two-car tandem parking in the garage. This charming townhome is nestled just a short distance from vibrant downtown Salem and beaches where you can enjoy dining, shopping and year-round entrainment. Its ideal location offers easy access to Boston while allowing you to enjoy the charm and tranquility of this beautiful, appointed townhome, a perfect blend of convenience and lifestyle.","Sellers reserve the right to accept an offer at any time.",,"",,"","CN224915","Essex","AN6133","Cavendish Circle",54,1,"Central Air",,,,,"Forced Air, Gas",2,4,,2,0,0,,,,"UAG",11/19/2025 3:05:00 AM,"Pending P&S",6659.00,"2025",,,,587200,,,,7/28/2025 8:37:00 AM,,,"Central Vacuum, Security System",,,"07/28/2025","11/18/2025","11/04/2025","11/18/2025"
"6 Orient Way U:28A","Salem, MA","01970",,2,"2f 0h",,,2225,,,1986,"CC",,,,61,589900.00,265.12,,,"Welcome to 6 Orient Way, Salem! This beautiful townhouse combines comfort, character, and convenience. Featuring an attached garage and a finished basement that’s perfect for a game room, media space, or home office, this residence offers plenty of room to live and relax. Inside, you’ll love the hardwood floors, cozy fireplace, and updated kitchen, creating a warm and stylish setting for everyday living and entertaining. The home is filled with generous closet space, plus a unique loft area above the main bedroom that adds even more versatility. Step outside and enjoy two inviting outdoor retreats—a charming front deck for your morning coffee and a private back deck and yard, a rare bonus in townhouse living. It’s the perfect spot for hosting friends, gardening, or soaking in the sunshine in your own private oasis. Don’t miss the chance to make it yours! With thoughtful updates, flexible living spaces, and rare outdoor amenities, 6 Orient Way is more than just a home—it’s a lifestyle!","Contact listing agent for showings. Lockbox on property.",,,,,"CN214329","Essex","AN5627","Orient Way",6,0,"Central Air",,,,,"Forced Air, Gas",2,4,,2,0,0,,,"Frame","CAN",12/1/2025 3:02:00 PM,,6467.00,"2025",,,,570300,,,,10/1/2025 12:03:00 PM,,,"Cable Available, Internet Available - Fiber-Optic, Internet Available - Unknown",,,"10/01/2025","12/01/2025",,
"13 Bengal Lane U:13","Salem, MA","01970",,2,"1f 1h",,,1950,,,1986,"CC",,,,72,519900.00,266.62,,,"MOTIVATED SELLER!! Enjoy the privacy and serenity of lovely Salem Woods from this beautifully updated ""Sanctuary"" unit. Uniquely designed layout offers ample unshared space like that of a single family home with the carefree advantages of condo living. Open space concept on the main floor includes a bright clean-lined kitchen w/breakfast bar, lg dining area w/built in buffet/bar area, all open to lg livingroom w/FP. Sliders open out to the spacious deck which abuts the peaceful conservation area. Updated half bth completes main flr. Upper level:Two spacious bedrms w/vaulted ceilings, lg closets. Both have individual slider access to the balcony to enjoy more private views of the conservation land. Updated full bth w/spa tub. Add'l ground level space w/window can be finished to serve your needs as an add'l bedrm, office, workout space, etc. Oversized garage can accommodate plenty of storage and/or work space. Pet friendly, low HOA fee, beautifully maintained, well managed association.","",,,,,"C8001402","Essex","AN8510","Bengal Lane",13,1,"Central Air, Individual",,,,,"Forced Air, Gas",1,2,,1,0,0,,,"Frame, Stone/Concrete","CAN",11/19/2025 5:00:00 AM,,5249.00,"2024",,,,462900,,,,9/8/2025 9:03:00 AM,,,"Security System, Cable Available, Sauna/Steam/Hot Tub",,,"09/08/2025","11/19/2025",,
"131 Derby St. U:3R","Salem, MA","01970",,2,"1f 0h",,,823,,,1900,"CC",,,,73,479900.00,583.11,,,"Step into quintessential Salem living at this bright and airy third-floor condo. Perched on historic Derby Street, this home blends classic charm with modern convenience. Sunlight streams through the windows, illuminating the 9-foot ceilings and open-concept layout. Glimpses of Salem Harbor add a touch of coastal magic. The inviting living room flows into a stunning kitchen with granite countertops, a center island, and stainless-steel appliances. This home offers two spacious bedrooms and a full bath. Enjoy the convenience of in-unit laundry, a covered porch, and a dedicated covered tandem parking space. The included heat in your condo fee adds to the appeal. Situated in the heart of Salem, you're just steps from the vibrant waterfront, renowned museums, eclectic restaurants, and unique shops. Commuting is a breeze with access to the MBTA commuter rail and Boston ferry. The sale is contingent on the seller purchasing an identified property. Please do not park in the driveway.","Sale contingent on the seller purchasing an identified property; Property is in Salem Derby St. Historic District; Buyer & Buyer Agent to perform their own due diligence",,"",,"","C8000691","Essex","AN1202","Derby St.",131,0,"None",,,,,"Central Heat, Hot Water Baseboard, Gas, Common",1,2,,1,0,0,,,"Frame","UAG",11/16/2025 3:09:00 AM,"Financing",4974.00,"2025",,,,438600,,,,9/7/2025 11:30:00 AM,,,,,,"09/04/2025","11/15/2025","11/01/2025","11/15/2025"
"57 Endicott St U:2","Salem, MA","01970",,3,"2f 0h",,,1610,,3794.00,1915,"CC",,,,75,699000.00,434.16,,,"This two-unit house welcomes you with its old-fashioned front porch with flowers & inviting bench. A restored staircase leads to a landing with a custom storage unit, ideal for coats, shoes, & bags, keeping everything tidy & out of sight. Once inside, you’ll be bathed in sunlight; light oak floors create a bright, cheerful atmosphere. The architect-designed floorplan blends smart functionality with flexible use, including a spacious entry that can serve as a home office or extra living area. The living/dining room, ideal for gatherings, flows onto a large private deck through two sets of glass doors, perfect for summer evenings or morning coffee. The kitchen is a standout: expansive, w/quartz counters, custom cabinetry, and a stunning backsplash. This level also offers a full bath and a spacious bedroom. Upstairs, you’ll find a serene primary, a 3rd BR, and a luxurious spa-like bath. On the edge of the McIntire District, with 2 parking spaces, a deck, a yard and a 96 Walkers Score","",,"",,"","BB804690","Essex","AN6133","Endicott St",57,0,"Central Air",,,,,"Central Heat, Forced Air, Gas",0,2,,2,0,0,,,,"UAG",11/25/2025 2:44:00 PM,"Pending P&S",7319.00,"2025",,,,645400,,,,10/22/2025 10:42:00 AM,,,,,,"09/11/2025","11/25/2025","11/13/2025","12/01/2025"
"18 Franklin U:203","Salem, MA","01970",,3,"2f 0h",,,1505,,,2025,"CC",,,,195,1150000.00,764.12,,,"Designed to take advantage of beautiful water views, the luxury boutique condominiums at RIVERWALK SALEM offer the best in modern single-level living on the North Shore.   This spacious new three-bedroom, two-bath condo features oversized windows, high ceilings, top-of-the-line finishes, plentiful amenities, and personalized finishes with a signature designer aesthetic.  The large Chef's kitchen boasts stainless Bosch appliances, custom cabinetry, and quartz countertops and backsplash and opens into the spacious living and dining room with European hardwood floors throughout.  Relax in the primary suite with walk-in closet, smart bidet, seamless tiled shower, double vanity and heated flooring. Lifestyle amenities include indoor heated parking, elevator, Clubroom Lounge, state-of-the-art fitness center, and Riverside Outdoor Kitchen/Patio.  Escape to your own private oasis only a stone's throw from the action of historic downtown Salem.","This unit is in the 1st building directly on the water.  This building contains 12 units.  This is a model unit and is furnished for staging purposes only.",,,,,"TEAM0226","Essex","C95279","Franklin",18,0,"Heat Pump",,,,,"Central Heat, Heat Pump, Electric",1,1,,0,0,0,,,"Frame","EXP",12/1/2025 3:09:00 AM,,0.00,"2025",,,,0,,,,9/25/2025 4:10:00 PM,,,"Intercom, Elevator",,,"05/20/2025","11/30/2025",,
"106 Broadway U:3","Salem, MA","01970",,3,"2f 0h",,,1240,,7576.00,2025,"CC",,,,219,589900.00,475.73,,,"Exceptional new construction condo offering 5 rooms, 3 bedrooms, 2 baths, with high-end finishes in a prime location. Enjoy this exceptional unit that features an open concept living room/kitchen .  ¾” wide oak hardwood floors throughout. Quartz kitchen with large island, 42” cabinets, SS Whirlpool appliances. Central air/heat with Bosch systems, Harvey windows, recessed lighting, and spray foam insulation provide year-round comfort and energy efficiency. Includes in-unit laundry room, sound insulation between floors, 2 deeded parking spaces, basement storage, and a 24/7 monitored fire sprinkler system. Enjoy a large beautifully landscaped fenced yard, and maintenance free exterior. Pet-friendly and professionally painted. Convenient to downtown, restaurants, shopping, and public transit. Ideal for buyers seeking style, quality, and location!  Close to beaches, parks, commuter rail, and all that the North Shore has to offer.","",,,,,"B9500929","Essex","AN8387","Broadway",106,0,"Central Air, Heat Pump, Individual, Unit Control",,,,,"Central Heat, Forced Air, Heat Pump, Gas, Individual, Unit Control",0,2,,2,0,0,,,"Frame, Conventional (2x4-2x6)","CAN",11/17/2025 12:08:00 PM,,4623.28,"2026",,,,0,,,,10/26/2025 4:19:00 PM,,,"Cable Available, Finish - Cement Plaster",,,"04/12/2025","11/17/2025",,
"84 Cavendish Circle U:84","Salem, MA","01970",,2,"2f 1h",,,2446,,,1999,"CC",,,,8,599000.00,244.89,,,"This bright, spacious townhome lives like a single-family home. Perched above the treeline, it offers abundant natural light and an open floor plan with 2 bedrooms and 2.5 baths. Enter through a dramatic two-story foyer, or through the garage into a versatile den/laundry/mudroom. The large kitchen flows to a dining area and living room with a gas fireplace and half bath. Step onto the deck that feels like a private treehouse overlooking a large yard and patio. Upstairs, the primary suite features cathedral ceilings, skylight, gas fireplace, two closets, and a spa-style bath with Jacuzzi tub. A generous guest bedroom with ensuite bath and additional loft office with skylight makes working from home easy. Recent updates include a new heating system, dishwasher, garbage disposal, and microwave. Conveniently located near Route 107, shopping, restaurants, public transportation, and a local gym. 84 Cavendish is the ideal blend of comfort, privacy, and accessibility.","",,"",,"","TEAM0226","Essex","C95279","Cavendish Circle",84,1,"Central Air",,,,,"Forced Air, Gas",2,4,,2,0,0,,,"Frame","CTG",12/10/2025 3:00:00 PM,"Pending P&S",6084.00,"2025",,,,536500,,,,12/3/2025 1:04:00 PM,,,,,,"12/03/2025",,"12/09/2025","12/23/2025"
"1 Laurent Rd U:3","Salem, MA","01970","2827",2,"1f 0h",,,773,,,1978,"CC",,,,5,379900.00,491.46,,,"This charming turn-key two-bedroom condo offers exceptional value and convenience. The inviting eat-in kitchen features ample stylish cabinetry and stainless steel appliances, while hardwood floors and large sun-filled windows create a warm, welcoming atmosphere throughout. Additional highlights include in-unit laundry, a private basement storage unit, and assigned two-car tandem parking, with guest street parking available for visitors. The pet-friendly association (see condo docs for restrictions) is professionally managed off-site, and the condo fee covers heat, hot water, water/sewer, snow removal, landscaping, and common-area cleaning, ensuring easy, low-maintenance living. Conveniently located just one mile from downtown Salem, you’ll enjoy quick access to vibrant restaurants, a world-class museum, and the commuter rail T Station.","",,"",,"","B8000710","Essex","AN7768","Laurent Rd",1,0,"Wall AC",,,,,"Hot Water Baseboard",0,2,,2,0,0,,,,"UAG",12/9/2025 3:12:00 PM,,3818.00,"2025",,,,336700,,,,12/4/2025 2:39:00 PM,,,,,,"12/04/2025","12/09/2025","12/09/2025",
"35 Flint U:106","Salem, MA","01970",,3,"2f 1h",,,1340,,,1900,"CC",,,,12,485000.00,361.94,,,"Spacious condo in a secure building just minutes from downtown Salem! Enjoy a unique two-level layout where your bedrooms have no one but yourself above.  If you're looking for location, privacy, parking, open concept, easy commute, pet friendly... schedule a showing today! Open House Saturday 12/13 from 12:00 - 1:30 PM","Buyer to do their own measurements.",,,,,"CT005212","Essex","AN6219","Flint",35,1,"Central Air",,,,,"Forced Air, Heat Pump",0,2,,2,0,0,,,,"PCG",12/11/2025 9:10:00 AM,,5627.00,"2024",,,,462100,,,,12/5/2025 9:29:00 AM,,,,,,"11/29/2025",,,
"10 Hazel Street U:2","Salem, MA","01970",,2,"1f 0h",,,1077,,10128.00,1915,"CC",,,,21,445000.00,413.18,,,"Blending historic charm with modern convenience, this lovely home features high ceilings, pristine hardwood floors, & original architectural details offering warmth & character in every room. The kitchen is designed to be both functional & inviting, featuring a center kitchen island offering a casual spot for meals or conversation. Shaker cabinets & stone countertops add a touch of elegance,complemented by a new refrigerator & dishwasher. A large closet provides valuable extra storage.The expansive formal dining room flows into a large,sun-filled living room-ideal for gatherings or everyday recharging.Enjoy fresh air & outdoor relaxation on the private exterior balcony.Thoughtfully updated & exceptionally maintained, this sweet home offers 2 spacious bedrooms, & a large bathroom complete w/in-unit laundry. Brand new direct vent, heating system & a recently replaced roof. 2 car parking! Convenient to vibrant downtown Salem, the MBTA Commuter Rail, shops, restaurants, bars & museums!","Showings to begin at 1st public OH 11/22/25.",,"",,"","C9501225","Essex","AC0598","Hazel Street",10,0,"Window AC",,,,,"Central Heat, Hot Water Baseboard",0,2,,2,0,0,,,"Frame","UAG",12/9/2025 3:05:00 AM,"Inspection",4206.00,"2025",,,,370900,,,,11/18/2025 1:03:00 PM,,,"Cable Available",,,"11/18/2025","12/08/2025","11/24/2025","12/08/2025"
"63 Cavendish Circle U:63","Salem, MA","01970",,2,"2f 1h",,,2166,,,1999,"CC",,,,12,618500.00,285.55,,,"This newly painted townhouse is filled with abundant natural light throughout. It offers two oversized bedrooms with vaulted ceilings, ensuite bathrooms, and a lower-level bonus room perfect for an office or an additional family room. Enjoy the two-car tandem garage and a sunny deck off the kitchen. You'll love the open concept flowing from the kitchen and dining area into the spacious living room with gas fire place and half bathroom. The location is just a short distance from vibrant downtown Salem, beaches, dining, and shopping. It's an ideal spot for easy access into Boston while enjoying the comfort of this beautiful townhome.","Open House cancel - Seller has accepted an offer!",,"",,"","CN224915","Essex","AN6133","Cavendish Circle",63,1,"Central Air",,,,,"Forced Air, Gas",2,4,,2,0,0,,,,"UAG",12/1/2025 10:02:00 PM,,6411.00,"2025",,,,565300,,,,11/19/2025 2:34:00 PM,,,"Central Vacuum, Security System, Cable Available",,,"11/19/2025","12/01/2025","12/01/2025",
"2 Fletcher Way U:34D","Salem, MA","01970",,2,"1f 1h",,,1600,,,1980,"CC",,,,8,459900.00,287.44,,,"Welcome to Pickman Park!You’ll love the easy living and sense of space in this bright, two-bedroom townhouse in sought-after South Salem neighborhood. Step inside to a welcoming living room where sliding glass doors open to your private deck — perfect for morning coffee or relaxing after work. A cozy fireplace anchors the space, while high ceilings and natural light make it feel open and inviting.Your kitchen flows into the main living area for easy entertaining. Downstairs, a large bonus room adds incredible versatility — ideal for a home office, gym, guest space, or media room. With central air, in-unit laundry, and off-street parking, you’ll enjoy Pickman Park’s amenities, including a swimming pool and clubhouse. Nearby trails, shopping, golf, and Salem’s vibrant downtown are just minutes away. Schedule a showing today and discover all the space and comfort this home has to offer!","",,"",,"","BB809158","Essex","AC2087","Fletcher Way",2,1,"Central Air",,,,,"Forced Air, Electric",0,2,,2,0,0,,,"Frame","UAG",11/18/2025 10:53:00 AM,,4517.00,"2025",,,,398300,,,,11/10/2025 1:34:00 PM,,,"Central Vacuum, Cable Available",,,"11/10/2025","11/18/2025","11/18/2025",
"156 Bridge St U:B","Salem, MA","01970",,3,"2f 0h",,,1492,,9710.00,1850,"CC",,,,32,599900.00,402.08,,,"GREAT PRICE IMPROVEMENT. Location, location! Stunning 3 bed condo only .3 miles from Salem Train Station, Salem Common & Historic Downtown. Sun-filled 1st level features updated kitchen with SS appliances & quartz countertops. Gorgeous dining room with gleaming hardwood floors, barn door pantry & geometric chandelier. Spacious living room with plenty of windows, hw floors & ceiling fan. Main level bedroom & updated full bath. Up to the 2nd level to a cozy reading nook. Oversized master bedroom with custom wood accent wall, plenty of room to relax & walk-in closet. Updated 3/4 bath boasting sleek lines & modern finishes. 3rd bedroom with full closet. Large backyard common space perfect for entertaining & relaxation. 3 0ff-street deeded parking spaces, 1 shared guest space & shared storage shed. Basement storage unit. Each unit has its own washer & dryer located in the common area of the basement. *PARKING AVAILABLE BEHIND THE UNIT FOR AGENTS & BUYERS.","Please email offers to Donna.Fiandaca@NEMoves.com and include: MA Mandatory | MA Lead Disclosure | Mandatory Residential Home Inspection Disc | Pre-approval/proof of funds | Seller's Disclosure | 1st Deposit.",,,,,"C9501008","Essex","AN6219","Bridge St",156,0,"Window AC",,,,,"Hot Water Baseboard, Gas",0,3,,3,0,0,,,"Frame","PCG",12/9/2025 1:08:00 PM,,6085.00,"2025",,,,536600,,,,12/1/2025 12:42:00 PM,,,,,,"11/09/2025",,,
"27 Weatherly Dr U:27","Salem, MA","01970",,3,"3f 0h",,,2229,,,1980,"CC",,,,29,549000.00,246.30,,,"Desirable top unit at The Village at Vinnin Square.  Enter this spacious, 3 bedroom, 3 bathroom, condo in a well-maintained luxury low rise building with a private garage.  This unit features a large open concept living room with high ceilings and lots of natural light, opening to the dining room and kitchen with updated appliances and pantry closet.  First floor primary suite with a large walk-in closet and en suite bath with tub/shower and walk in shower stall.  Another bedroom, full bathroom and laundry closet finishes off this level.  On the second level there is an expansive family/game room with cathedral ceilings, fireplace and large storage closet.  Another primary suite with full bathroom, walk in close and access to large attic storage.  Desirable community featuring resort style amenities including a pool, tennis courts, clubhouse and professionally maintained grounds. Best of both worlds, single family privacy with the perks of condo living! Close to shopping and dining!","Please submit offers in one PDF to kroy@c21ne.com allowing 24 hours for review.",,"",,"","CN237584","Essex","AN8462","Weatherly Dr",27,0,"Central Air",,,,,"Forced Air, Electric",1,2,,1,0,0,,,,"CTG",12/3/2025 6:15:00 PM,"Inspection",6471.00,"2025",,,,570600,,,,11/24/2025 9:11:00 AM,,,,,,"11/12/2025",,"12/02/2025","12/16/2025"
"90 Wharf St U:L10","Salem, MA","01970",,3,"2f 0h",,,1247,,,1980,"CC",,,,49,549000.00,440.26,,,"Welcome to your dream waterfront condo in the heart of Pickering Wharf Marina, Salem, MA! This stunning 3-bedroom, 2-bathroom residence offers a versatile third floor room that can easily serve as a bedroom or a spacious office, catering to all your needs. Step out onto your private deck and indulge in the serene views of the marina as boats gently sail by. Inside, the cozy fireplace offers the perfect spot to unwind after a day of exploring the vibrant local scene. Experience the elegance and charm of downtown living on the water, where spacious bedrooms provide a luxurious retreat. Enjoy the convenience of deeded parking, ensuring ease of access in this bustling and picturesque locale. PLEASE ENTER THE FRONT ENTRANCE BY THE FINZ RESTAURANT UNDER THE 88 SIGN!!","",,"",,"","CN232389","Essex","AN2383","Wharf St",90,0,"Central Air",,,,,"Central Heat, Forced Air, Gas",0,1,,1,0,0,,,"Frame","CTG",12/1/2025 12:37:00 PM,"Pending P&S",5416.00,"2025",,,,477600,,,,10/23/2025 6:02:00 PM,,,"Cable Available, Intercom",,,"10/23/2025",,"10/30/2025","12/14/2025"
"12 Ledgewood Way U:26","Peabody, MA","01960",,2,"2f 0h",,,1535,,,1987,"CC",,,,72,515000.00,335.50,,,"Now offered at an exceptional value! Experience effortless luxury in this fully renovated 2-bed, 2-bath condo offering 1,535 sq. ft. of refined living. The bright, open layout features stylish vinyl plank and tile flooring, a modern kitchen, and in-unit laundry. Step onto your private balcony from the living room or either bedroom. The primary suite boasts a spa-style ¾ bath with a tiled walk-in shower and dual vanity, while the second bath mirrors the same upscale design. Enjoy resort-style amenities including a sparkling pool, elegant clubhouse, tennis courts, and scenic walking paths - all maintained for you. The HOA covers key utilities and upkeep, ensuring truly low-maintenance living. Ideally located near Route 1, Northshore Mall, and just a short drive to Boston, this move-in-ready home blends luxury, convenience, and peace of mind.","",,"",,"","CN225719","Essex","AN9009","Ledgewood Way",12,0,"Central Air",,,,,"Forced Air",1,2,,1,0,0,,,"Frame, Brick","UAG",11/24/2025 5:45:00 PM,,4223.00,"2025",,,,456000,,,,10/27/2025 8:30:00 AM,,,"Cable Available, Intercom, Elevator",,,"09/09/2025","11/24/2025","11/24/2025",
