"ADDRESS","TOWN_DESC","ZIP_CODE","ZIP_CODE_4","NO_BEDROOMS","BTH_DESC","SALE_PRICE","SETTLED_DATE","SQUARE_FEET","TOTAL_BLDG_SF_CI","LOT_SIZE","YEAR_BUILT","PROP_TYPE","STYLE_SF","GARAGE_SPACES_SF","PARKING_SPACES_SF","MARKET_TIME","LIST_PRICE","PRICE_PER_SQFT","HEATING_SF","SITE_CONDITION_CI","REMARKS","FIRM_RMK1","RSU_UNITS_CI","SALE_OFFICE","MAIN_SO","SALE_AGENT","LIST_AGENT","COUNTY","LIST_OFFICE","STREET_NAME","STREET_NUM","NO_HALF_BATHS","COOLING_CC","COL_COMMON_MF","COOLING_SF","HEA_COMMON_MF","HTE_MF","HEATING_CC","GARAGE_SPACES_CC","TOTAL_PARKING_CC","PARKING_SPACES_MF","PARKING_SPACES_CC","TOTAL_PARKING_SF","TOTAL_PARKING_MF","CONSTRUCTION_SF","CONSTRUCTION_MF","CONSTRUCTION_CC","STATUS","STATUS_DATE","CONTINGENCY_TYPE","TAXES","TAX_YEAR","REQD_OWN_ASSOCIATION_MH","REQD_OWN_ASSOCIATION_SF","REQD_OWN_ASSOCIATION_LD","ASSESSMENTS","ASSESSED_VALUE_BLDG_CI","ASSESSED_VALUE_LAND_CI","TOTAL_ASSESSED_VALUE_CI","PHOTO_DATE","INTERIOR_FEATURES_SF","IFE_COMMON_MF","INTERIOR_FEATURES_CC","CSO_ListDate","ACTIVE_STATUS_FLAG_DATE","LIST_DATE","OFF_MKT_DATE","OFFER_DATE","CTG_EXPIRY_DATE"
"4104 Pennington Drive U:4104","Walpole, MA","02081",,2,"2f 0h",,,1587,,,2022,"CC",,,,35,639685.00,403.08,,,"When’s the last time you bought a brand-new home? Our Ashford floorplan offers 1,587 SF of sensible living space, with an open concept, 2 bedrooms, 2 full baths, gourmet kitchen with a large quartz island, living room flooded with light, and a private balcony & beautiful wooded views. Also includes a flex/dining area, spacious master suite w/walk-in closet, full bath with walk-in shower, guest bedroom and full bath. In-unit washer & dryer, hardwood flooring and 2-car garage parking. Leave traditional homeowner headaches behind and start enjoying more of your time doing the things you love! Great location close to Walpole Center, parks, restaurants--shopping & Commuter Rail nearby! Target completion of December 2022! This is a zoned 55+ community.","Call for your In-Person, or Virtual Appointment with our Sales Consultant Today!  508-621-2460. https://digitalbrochure.pulte.com/view/702133/",,,,,"BB810262","Norfolk","K95033","Pennington Drive",4104,0,"Central Air, Individual, Unit Control",,,,,"Central Heat, Gas, Individual, Unit Control, Hydro Air",0,2,,2,0,0,,,"Stone/Concrete, Timber Frame","EXP",9/24/2022 3:05:00 AM,,14.46,"2022",,,,1,,,,7/23/2022 2:19:00 PM,,,"Cable Available",,,"07/23/2022","09/23/2022",,
"4107 Pennington Drive U:4107","Walpole, MA","02081",,1,"1f 0h",,,940,,,2022,"CC",,,,35,488625.00,519.81,,,"Brand new construction! Ready for Move-In December 2022. This 940 SF 1 Bed/1 Bath plus Den/Flex space offers a beautiful open floor plan that boasts hardwood floors in the main living area, a modern kitchen with quartz island, supersized bedroom with bay window allowing lots of light. Large in-unit laundry with washer/dryer and room for storage! Enjoy your private balcony with fantastic wooded views! The Pennington Crossing condominium community is conveniently located close to Walpole Center, the library & several great restaurants! Easy access to both Rte 95 and Rte 1, as well as the Commuter Rail! Zoned 55+ community.","Call for your In-Person, or Virtual Appointment with our Sales Consultant Today!  508-621-2418. Take a look at our virtual brochure! https://digitalbrochure.pulte.com/view/702133/",,,,,"BB810262","Norfolk","K95033","Pennington Drive",4107,0,"Central Air, Individual, Unit Control",,,,,"Central Heat, Gas, Individual, Unit Control, Hydro Air",0,2,,2,0,0,,,"Stone/Concrete, Timber Frame","EXP",9/24/2022 3:05:00 AM,,14.46,"2022",,,,0,,,,7/23/2022 2:08:00 PM,,,"Cable Available",,,"07/23/2022","09/23/2022",,
"4206 Pennington Drive U:4206","Walpole, MA","02081",,2,"2f 0h",,,1380,,,2022,"CC",,,,50,598720.00,433.86,,,"ASK ABOUT OUR SALES INCENTIVE  in our final phase!!  When’s the last time you bought a brand-new home that was personalized to your liking? Come see all the possibilities a new construction home at Pennington Crossing, a 55+ community, can offer you! Our Desmond floorplan offers 1,380 SF of sensible living space, with tons of closet storage, a large Master Suite, separate flex room, and even a private wooded balcony. Leave traditional homeowner headaches behind and start enjoying more of your time doing the things you love! Target completion of Winter 2022/2023. Zoned 55+ community.","Call for your In-Person, or Virtual Appointment with our Sales Consultant Today!  508-621-2418. https://digitalbrochure.pulte.com/view/702133/",,,,,"BB810262","Norfolk","K95033","Pennington Drive",4206,0,"Central Air, Individual, Unit Control",,,,,"Central Heat, Gas, Individual, Unit Control, Hydro Air",0,2,,2,0,0,,,"Stone/Concrete, Timber Frame","EXP",9/9/2022 3:05:00 AM,,14.46,"2022",,,,0,,,,7/8/2022 5:40:00 PM,,,"Cable Available",,,"07/08/2022","09/08/2022",,
"401 East U:3","Walpole, MA","02081",,3,"1f 0h",,,2330,,180774.00,1830,"CC",,,,91,449000.00,192.70,,,"Beautifully updated 3 bedroom at Lewis Farm condominiums located in historic *Plimptonville*. Fully applianced new kitchen with tile flooring and sky light adjacent to comfortable dinette *Handsome relaxing living room* Bright main bedroom, with office area that overlooks the courtyard and goldfish pond* Two  additional  bedrooms* New tile bathroom with laundry closet* From the West facing deck enjoy spectacular sunsets and  4 plus wooded acres and fields* Inground pool * Loads of outdoor space for fun, sports, recreation cookouts, gardening and  family times. Quiet secluded setting yet easy access to major attractions, malls, schools, public transportation and interstates. Pet friendly.","",,,,,"BB300755","Norfolk","BB0870","East",401,0,"None",,,,,"Electric Baseboard, Electric, Unit Control",0,2,,2,0,0,,,"Frame","EXP",8/16/2022 4:05:00 AM,,4019.99,"2022",,,,277800,,,,6/26/2022 12:35:00 PM,,,"Cable Available, Internet Available - Unknown",,,"05/17/2022","08/15/2022",,
"16 Magpie Cir U:16","Walpole, MA","02081",,5,"2f 1h",,,2884,,,1998,"CC",,,,21,759000.00,263.18,,,"""ALEXA find me a dream home!"". This town home which feels like a 5 bed single-family is smart ready and updated to today's modern technologies. All rooms have been equipped with top of the line Lutron smart switches compatible with both Google and Alexa smart home software and each room is flooded with LEDs. The new blinds are solar activated with programmable features. The bathroom suite features a custom sliding door closet system built as a walk in closet ,16 inch rain shower multi-head system, smart LED vanity mirror with defogger and multiple tiled shelf inlays. Tech-centered office has direct Ethernet and the fully finished 3rd floor also has smart lighting, and a closet storage system.Kitchen features quartz countertops with stainless steel appliances, and an island with seating.The interior of this home is only the beginning. The backyard oasis has a new retaining wall and several power points which is perfect for relaxing or entertaining .","CONTACT AGENT FOR INFO ON THE LISTING EVEN OFF MARKET.",,,,,"TM337687","Norfolk","AN4792","Magpie Cir",16,1,"Central Air",,,,,"Forced Air, Gas",2,4,,2,0,0,,,"Frame","EXP",10/1/2022 3:06:00 AM,,7404.00,"2022",,,,512000,,,,6/1/2022 1:00:00 AM,,,"Walk-up Attic, Wired for Surround Sound, Internet Available - Broadband, Other (See Remarks)",,,"05/05/2022","09/30/2022",,
"130 University Ave U:1305","Westwood, MA","02090",,2,"2f 0h",,,1120,,,2018,"CC",,,,61,719900.00,642.77,,,"Welcome to Westwood Place. (New Addition to the Listing the seller is willing to finance up to 85% of the mortgage note.)You will love this spacious condo located in a highly desirable location on University Ave in Westwood. The unit is walking distance to 128 commuter & Amtrak train station and easy access to highways. Surrounded by great restaurants and shopping you'll have almost everything you need within a stones throw. Boasting two bedrooms, 2 full baths, open floor plan and private balcony it's great for entertaining guests. This newer building constructed in 2018 has just about everything you need to maintain an active, high quality of living. These units don't come up very often for sale. Don't miss out and make your appointment soon for a viewing. All showings are accompanied by agent.","",,,,,"BB803515","Norfolk","NB3031","University Ave",130,0,"Central Air",,,,,"Forced Air, Gas",0,2,,2,0,0,,,"Frame","CAN",10/10/2022 6:31:00 PM,,8013.00,"2022",,,,540350,,,,8/14/2022 7:54:00 AM,,,"Cable Available, Intercom",,,"08/10/2022","10/10/2022",,
"130 University Avenue U:1305","Westwood, MA","02090",,2,"2f 0h",,,1120,,,2018,"CC",,,,30,674900.00,602.59,,,"Priced for much less than other units which have sold in the past year and just as beautiful! Unit is empty so quick closing! Ideal for first-time homebuyers! Or those looking to downsize and travel! Or families looking to take advantage of Westwood’s first class schools! Also a great investment opportunity as units have rented for as much as $3600/month. Spacious kitchen, with granite counters and stainless steel appliances, opens to the dining area with a balcony overlooking the courtyard/Common Green area with gazebo. In-unit laundry room, gas utilities, & central AC. The office can be converted to third bedroom, if needed. Low condo fee. Indoor parking spot may be rented on an as available basis for an additional fee. Ideal walking distance to Brigham & Women's Center. Minutes away to the popular shops and restaurants at University Station. Live here and walk to work or walk to MBTA/Amtrak commuter rail for easy access to Boston.","",,,,,"BB300423","Norfolk","BB9009","University Avenue",130,0,"Central Air",,,,,"Forced Air, Gas",0,2,,2,0,0,,,"Frame","CAN",11/28/2022 2:36:00 PM,,8013.00,"2022",,,,0,,,,10/29/2022 11:03:00 PM,,,"Cable Available, Intercom",,,"10/29/2022","11/28/2022",,
"130 University Ave U:1305","Westwood, MA","02090",,2,"2f 0h",,,1120,,,2018,"CC",,,,17,699900.00,624.91,,,"Dramatic price reduction, priced for much less than other units which have sold in the past year and just as beautiful! Unit is empty so quick closing! Ideal for first-time homebuyers! Or those looking to downsize and travel! Or families looking to take advantage of Westwood’s first class schools! Also a great investment opportunity as units  have rented for as much as $3600/month. Spacious kitchen, with granite counters and stainless steel appliances, opens to the dining area with a balcony overlooking the courtyard/Common Green area with gazebo. In-unit laundry room, gas utilities, & central AC. The office can be converted to third bedroom, if needed. Indoor parking spot may be rented on an as available basis. for an addictional fee. Ideal walking distance to Brigham & Women's Center. Minutes away to the popular shops and restaurants at University Station.Live here and walk to work or walk to MBTA/Amtrak commuter rail for easy access to Boston.","",,,,,"BB300423","Norfolk","BB9009","University Ave",130,0,"Central Air",,,,,"Forced Air, Gas",0,2,,2,0,0,,,"Frame","CAN",10/29/2022 8:22:00 PM,,8013.00,"2022",,,,540350,,,,10/29/2022 5:19:00 PM,,,"Cable Available, Intercom",,,"10/12/2022","10/29/2022",,
"152 Lakeshore U:152","Westwood, MA","02090",,2,"2f 0h",,,1192,,,1929,"CC",,,,57,679000.00,569.63,,,"This is legally a single family home but great CONDO ALTERNATIVE!! Offers privacy for less money than the Westwood condo market! COMPLETE REHAB 2018! All NEW electrical and plumbing, NEW forced air heating, C/A added and on demand Navien hot water. Roof 2020. Front entrance leads to your newly finished space with mudroom for all your belongings and still big enough to include a work from home area. Continue on to your cozy fireplace living room, open to the dining area and kitchen with peninsula seating, radiant floor heat, granite counters and black stainless steel appliances. Newly added 3/4 bath complete the main level. Upstairs you will find 2 bedrooms, a full bath, also with radiant floor heat and conveniently located laundry. Unfinished HEATED basement with high ceilings to add to your living space for working out or finish off, with plenty of additional storage. Detached garage and storage shed in back. Enjoy outdoor access from your kitchen for patio dining and your own green s","",,,,,"CN203367","Norfolk","AN6243","Lakeshore",152,0,"Central Air",,,,,"Forced Air, Radiant",1,5,,4,0,0,,,,"CAN",8/22/2022 9:00:00 AM,,6973.00,"2022",,,,470200,,,,6/26/2022 10:47:00 PM,,,,,,"06/26/2022","08/22/2022",,
"69 Milliken ave U:5A","Franklin, MA","02038",,1,"1f 0h",,,615,,0.00,1980,"CC",,,,11,119900.00,194.96,,,"INVESTORS !!  CASH BUYERS ...  Unit in need of updating.",".  Send all offers to :  Diane.venturerealtyllc@gmail.com",,,,,"CN243050","Norfolk","AN1047","Milliken ave",69,0,"Wall AC",,,,,"Electric Baseboard",0,2,,2,0,0,,,"Brick","EXP",11/1/2022 3:05:00 AM,,1027.76,"2022",,,,146300,,,,10/4/2022 2:27:00 PM,,,,,,"10/04/2022","10/31/2022",,
"14 Hawthorne Village U:D","Franklin, MA","02038",,2,"2f 1h",,,1941,,,1986,"CC",,,,64,609900.00,314.22,,,"Stunning expansive Dover model, 2-bed with addl flex space, 2.5-bath condo offers nearly 2500 sq. ft. of beautifully updated living space including finished lower level for added versatility. Every detail has been thoughtfully renovated to create a modern, luxurious retreat. The bright, open kitchen features stylish cabinetry, stainless steel appliances, and a charming bay window dining area. The spacious dining room/living room is filled with natural light from new windows, skylights, and sliders that open to a private outdoor deck perfect for relaxing or entertaining. Upstairs, the primary suite feels like a spa getaway with its fully renovated bath showcasing designer tile, a soaking tub, and elegant finishes. Additional highlights include updated flooring, lighting, and numerous luxury upgrades throughout. The finished basement provides flexible space for a home office, gym, or media room. This turnkey condo combines comfort, sophistication, and convenience in one exceptional home.","Buyer/Buyer Agent to perform due diligence. Submit offer in one PDF to janet@customhomerealty. Include attachments, pre-approval or proof of funds. Escrow funds can be submitted via DepositLink.",,"",,"","CN225391","Norfolk","AN8762","Hawthorne Village",14,1,"Central Air",,,,,"Forced Air, Gas",2,4,,2,0,0,,,"Frame","CTG",12/11/2025 11:34:00 AM,"Inspection",5868.00,"2025",,,,505000,,,,11/13/2025 10:51:00 AM,,,"Cable Available, Internet Available - Unknown",,,"10/08/2025",,"12/09/2025","12/24/2025"
"31 Highwood Dr U:31","Franklin, MA","02038",,2,"1f 0h",,,985,,,1976,"CC",,,,8,319900.00,324.77,,,"Beautifully maintained unit in the desirable Highwood I Condominiums. All rooms have been recently painted, and newer carpets provide a fresh, move-in-ready feel. The white-cabinet kitchen features expansive counters allowing plenty of prep-space and flows with ease into the open dining area and expansive living room, creating a comfortable layout ideal for everyday living. A slider leads to the covered patio with a storage shed and a peaceful wooded backdrop. The spacious primary bedroom offers dual closets, and direct access to the full bath. The second bedroom includes a generous closet as well. The full Hollywood bath features a beautifully tiled shower with tub. Laundry is conveniently located in the hallway. This home offers wonderful proximity to shopping plazas, highway access, commuter rail options, and additional area amenities, making it an excellent opportunity for convenience and comfort. Interior photos will be posted within 24 hours.","",,"",,"","TM314236","Norfolk","BB1175","Highwood Dr",31,0,"Central Air",,,,,"Forced Air, Electric",0,1,,1,0,0,,,"Frame, Brick","CTG",12/6/2025 5:55:00 PM,"Pending P&S",3534.00,"2025",,,,304100,,,,12/3/2025 4:12:00 PM,,,"Cable Available",,,"12/03/2025",,"12/06/2025","12/19/2025"
"151 Stone Ridge Rd U:151","Franklin, MA","02038",,3,"2f 1h",,,1712,,0.00,1986,"CC",,,,16,489900.00,286.16,,,"Back on market due to failed financing. Here is your second chance to own this pristine end-unit townhouse in Franklin's highly regarded Stone Ridge condo complex! This home offers 2-3 beds and 2.5 baths across 3 levels of living space. A direct entry 1c-gar provides convenience and security. The main level features a sunny, eat-in kitchen with newer quartz countertops. The combination living and dining room boasts a wood FP and slider door that opens to a private patio, overlooking a professionally landscaped, wooded backyard. A 1/2 bath completes the first floor. Upstairs, the second level features HWF throughout, 2 beds & 2 full baths. The spacious primary bedroom includes an en-suite bath. The laundry area is also conveniently located on this level. The versatile third level provides abundant flexibility, perfect for a third bedroom, family room, home office, or playroom. A dry basement offers ample storage and potential to finish. Excellent location close to Route 495 & the MBTA!","Condo association recently put on new roof and siding to all complex units with NO special assessment fees. Seller installed new windows and slider in Jan '25 and also new HWH in Feb '24, warranty to pass on to new owner. Franklin recently ranked #3 safest town in Mass by a Ch 25.  See attached offer & escrow instructions, new home inspection disclosure and HOA rules & regs. More condo docs available upon request. Open House Sat, 12/13, 11-1 or call Mike to schedule a showing.",,,,,"BB900793","Norfolk","AC0342","Stone Ridge Rd",151,1,"Central Air",,,,,"Forced Air, Gas",1,2,,1,0,0,,,,"BOM",12/11/2025 10:36:00 AM,,5291.00,"2025",,,,455300,,,,11/12/2025 9:25:00 AM,,,"Cable Available, Internet Available - Fiber-Optic",,,"11/12/2025",,,
"2211 Franklin Crossing Rd U:2211","Franklin, MA","02038",,2,"1f 0h",,,970,,,1985,"CC",,,,20,318000.00,327.84,,,"Located at 2211 Franklin Crossing Rd U:2211, in the welcoming town of Franklin, Ma, this 2 bed, 1 bathroom condominium offers an exciting opportunity to embrace comfortable living in a desirable location. Located on the top floor, you have so much privacy you feel like you're in your own little oasis overlooking the pool and serene gardens. Updated galley kitchen with stainless steel appliances makes cooking efficient and effortless. This unit has new systems  and electric heat. Two great size bedrooms. The primary bedroom has 2 closets, one being walk-in. The second bedroom is also great size with a nice closet. Franklin Crossing is right off the highway, close to restaurants and shops. Amenities like the swimming pool, playground and tennis court make a very enjoyable place to live!","",,,,,"CN216247","Norfolk","AN4930","Franklin Crossing Rd",2211,0,"Central Air",,,,,"Forced Air, Electric",0,2,,2,0,0,,,,"PCG",12/9/2025 8:28:00 AM,,2983.00,"2025",,,,256700,,,,11/21/2025 2:09:00 PM,,,,,,"11/21/2025",,,
"1411 Franklin Crossing Rd U:1411","Franklin, MA","02038","2938",2,"1f 0h",,,937,,,1985,"CC",,,,34,259000.00,276.41,,,"DESIRABLE TOP FLOOR UNIT AT FRANKLIN CROSSING. THIS BUILDING IS SET BACK FROM PARKING LOT AND THIS UNIT IS A REAR UNIT THAT OVERLOOKS BEAUTIFUL PRIVATE WOODS. ONE OF THE LARGEST UNITS AT FRANKLIN CROSSING THIS OPEN PLAN HAS NICE ENGINEERED HARDWOODS THRU LIVING ROOM AND HALLWAY! TILED DINING ROOM AND KITCHEN. LOVELY UPDATED KITCHEN WITH MAPLE CABINETS AND CORIAN COUNTERS. WINDOWS AND SLIDER HAVE BEEN REPLACED.A CONVENIENT STORAGE CLOSET IN HALLWAY JUST OUTSIDE THE UNIT ENTRANCE THAT IS SHARED WITH ONLY ONE OTHER UNIT. WONDERFUL COMMUNITY WITH INGROUND POOL, TENNIS COURTS, PLAYGROUND AND SIDEWALKS. SUPER CONVENIENT TO SHOPPING & RESTAURANTS, HIGHWAY AND COMMUTER RAIL. ENJOY ALL FRANKLIN HAS TO OFFER WITH GREAT SCHOOLS, OUTDOOR HIKING/PARKS AND RECREATION, FARMERS MARKET, TOWN COMMON AND MANY COMMUNITY EVENTS AND ACTIVITIES.","",,,,,"K9500098","Norfolk","BB1175","Franklin Crossing Rd",1411,0,"Central Air",,,,,"Forced Air, Electric",0,2,,2,0,0,,,"Frame","CAN",11/3/2022 3:48:00 PM,,3081.00,"2022",,,,219300,,,,9/30/2022 8:32:00 AM,,,"Security System, Cable Available, Intercom",,,"09/30/2022","11/03/2022",,
"20 Danforth Way U:20","Franklin, MA","02038",,3,"2f 2h",,,1745,,3569.00,1983,"CC",,,,19,475000.00,272.21,,,"Welcome to luxurious town house condominium  living.  This is a great opportunity to own an awesome 2/3 bedroom 2 full bath,  2 half bath unit that offers 1745 square feet of comfortable living,  including a finished lower level with laundry room with additional bath.  A rare find, with 2 car attached garage and two exterior parking spaces, also featuring a private patio sitting area.  This unit offers  charm and intimate space for living and entertaining.  Level 1 provides  open concept kitchen, dining area, living room with access to an enclosed outside deck.  Second level has a  bird's nest loft area  that could serve as a home office, den, or bedroom space, it also provides a great main bedroom suite with spacious closets for storage,  a second bedroom and bath, outside deck with beautiful views of a private wooded lot.","",,,,,"BB954000","Norfolk","AN6178","Danforth Way",20,2,"Central Air",,,,,"Gas, Electric, Radiant",2,4,,2,0,0,,,"Frame","CAN",9/16/2022 8:40:00 AM,,4472.12,"2022",,,,318300,,,,7/27/2022 4:38:00 PM,,,,,,"07/27/2022","09/16/2022",,
"14 Sanford St U:15","Medway, MA","02053",,2,"1f 1h",,,830,,,1890,"CC",,,,55,373900.00,450.48,,,"Welcome to 14 Sanford Street, Unit 15 — a stunning corner unit in the historic Sanford Mill building, beautifully set along the Charles River. Originally built in 1890 and thoughtfully converted, this unique condo blends timeless character with modern comfort. This light-filled unit features an open-concept layout with soaring ceilings, exposed brick, and oversized windows that capture the home’s unique mill character. Don't miss the rare opportunity to make this charming Sanford Mills condo yours!","Buyer/Buyer's agent to verify any and all information and not rely solely on information on MLS.Call or Text listing agent (508)265-0801 for showings - some notice required. Some photos virtually staged. First showings at Open House on Wednesday 10/15/2025 from 4:30PM - 6:00PM. Park in visitor spots or on the street for open house.",,"",,"","CN212780","Norfolk","AN3076","Sanford St",14,1,"Central Air",,,,,"Electric",0,2,,2,0,0,,,,"CTG",12/5/2025 1:43:00 PM,"Inspection",3943.00,"2025",,,,276700,,,,11/17/2025 8:41:00 PM,,,"Cable Available, Intercom, Internet Available - Unknown",,,"10/13/2025",,"12/05/2025","12/18/2025"
"20 Broad St U:4","Medway, MA","02053",,3,"2f 1h",,,1690,,,2025,"CC",,,,34,599000.00,354.44,,,"Brand-new 3-bed townhome in Medway’s town center. Unit 6 offers approx. 1,420 sq ft across three levels with an open kitchen featuring a large island, pantry, and stainless appliances, plus a bright living/dining area. The first floor includes a full bath and laundry. The second floor offers two bedrooms. The private top-floor primary suite includes a full bath. Tall ceilings, modern finishes, central air, and an unfinished basement for storage or future expansion. Two assigned parking spaces. Close to schools, shops, and parks.","All measurements are approximate. Brand-new construction — taxes and assessment to be determined. Buyer and/or buyer’s agent to perform their own due diligence and verify all information provided. Estimated HOA fee: $250–$300/month, which currently includes landscaping, snow removal, maintenance of common areas, common electrical, and master insurance.",,"",,"","TM359790","Norfolk","AN6239","Broad St",20,1,"Heat Pump, High Seer Heat Pump (12+)",,,,,"Heat Pump, Electric",0,2,,2,0,0,,,"Conventional (2x4-2x6)","CTG",12/8/2025 11:44:00 AM,"Attorney Review",999999.00,"2025",,,,0,,,,11/11/2025 10:14:00 PM,,,"Cable Available, Finish - Earthen Plaster",,,"11/07/2025",,"12/06/2025","12/21/2025"
"166 Village St U:301","Medway, MA","02053","1136",2,"1f 0h",,,725,,,1880,"CC",,,,155,324900.00,448.14,,,"Remarkable Penthouse, Corner Unit Condo in the heart of Medway Village. The home features beautiful flooring, recessed lighting, ample closet space and scenic views along with western exposure sunlight! Just installed high efficiency brand new furnace, central air and hot water tank. Enjoy the grand ceiling height, modern appliances, updated bathroom and cabinetry, including in unit washer and dryer. This is a home you can move into day 1 with no punch list of updates! Low taxes and low condo fee. 9 Minute Drive to Train, Close to Markets, Parks, Highway access and more. Unit will be vacant for closing on August 20.","Unit will be vacant for closing on August 10.",,,,,"K8000012","Norfolk","BB5200","Village St",166,0,"Central Air",,,,,"Forced Air, Oil, Gas",0,1,,1,0,0,,,,"EXP",12/11/2022 3:05:00 AM,,2688.00,"2022",,,,158800,,,,7/9/2022 8:44:00 AM,,,,,,"07/09/2022","12/10/2022",,
"38 Acorn Place U:38","Millis, MA","02054",,2,"2f 1h",,,2066,,1089000.00,2022,"CC",,,,22,654900.00,316.99,,,"RESERVE TODAY...One of LAST left in FINAL phase!!! MANY beautiful upgrades included...SIMPLIFIED LIVING with all 1st floor Master Bedroom and peaceful setting with all homes backing up to wooded forest... WELCOME TO ACORN PLACE - A NEW RESIDENTIAL TOWNHOUSE ADULT COMMUNITY. (Directions:  Acorn Street to Pearl Street to end of Culdesac to Acorn Place)  Beautiful Country setting on 25 acres with two private villages and 2000+sf  with custom home designs all have spacious 1st floor living area's that include a Master Bedroom and full bath with walk-in shower and double vanity, two story vaulted Family Room with gas fireplace open to Kitchen with Island & dining area and a private spacious Den/Living Room and 1st floor laundry. The 2nd floor has a loft, second bedroom with full bath, Bonus Room and lots of extra storage.  Come simplify your life! Make Acorn Place your home today!!","BUYERS AGENT MUST ACCOMPANY BUYER UPON FIRST VISIT",,,,,"BB300417","Norfolk","AC1635","Acorn Place",38,1,"Central Air",,,,,"Forced Air, Propane",1,3,,2,0,0,,,"Frame","CAN",10/7/2022 10:30:00 AM,,0.00,"00",,,,0,,,,9/15/2022 9:53:00 AM,,,"Cable Available, French Doors, Internet Available - Unknown",,,"09/15/2022","10/07/2022",,
"Lot 3 Avery Way U:L3","Norfolk, MA","02056",,2,"2f 1h",,,2097,,9523.00,2022,"CC",,,,92,719900.00,343.30,,,"Active Adult 55+ Townhome that is ""Move in"" Ready. This home is beautifully appointed with many extras included and features an open first floor plan -- spacious kitchen with center island / breakfast bar, dining area and fire-placed family room with first floor master bedroom and luxury bathroom. The upper level has an expansive loft with guest bedroom and full bath. Hardwood floors throughout the first floor and in the 2nd floor loft. You'll love the screen porch & patio area, perfect for outdoor entertaining. Located inside the Village Green neighborhood, The Enclave at Norfolk, is a 55+ age restricted community with a lot to offer! Enjoy the benefits of a care free life style with a low monthly maintenance fees of $217 that includes lawn care & landscaping, trash & recycling and snow removal. Exceptional quality and design from one of the area's premier builders. This home is ready for delivery within a few weeks - pick your closing date!","For safety reasons, proper footwear is required and please do not go through the new construction un-accompanied. Please contact Chris Rao 508-954-6566 for additional information.",,,,,"TM335750","Norfolk","AN1502","Avery Way",3,1,"Ductless Mini-Split System",,,,,"Ductless Mini-Split System",2,4,,2,0,0,,,"Frame","EXP",11/12/2022 3:05:00 AM,,18.20,"2022",,,,0,,,,9/17/2022 7:21:00 PM,,,"Cable Available",,,"08/12/2022","11/11/2022",,
"134 Winterberry Way U:134","Norfolk, MA","02056",,2,"2f 1h",,,2097,,,2007,"CC",,,,69,639900.00,305.15,,,"Welcome to the Villages at River's Edge & Enjoy the Convenience, Ease & Benefits of Condo Living.  This Spacious Townhouse features an Updated Kitchen! New in 2020 include Quartz Countertops, Subway Tile Herringbone Backsplash and Painted White Cabinets!  Wolfe Refrigerator/ GE Gas 5 Burner Cook Top, GE Microwave, Wall Oven, Farm Sink,    Entry foyer with Side Light and Hardwood Floors, Sunny Living Room/Family Room with Picture Window, Hardwood Floors, Gas Fireplace Beam Ceiling, & Recessed Lights, Dining Area with new Light Fixture, Crown Molding & Hardwood Floors; Enjoy Relaxing in your private Four Seasons Heated Sunroom w Ceramic Tile & Ceiling Fan, First Floor Master w Master Bath & Laundry Room complete the first Floor.  Second Floor has additional Bedroom and Full Bath and Loft.  Also walk in storage area. Two Car Garage and Walk Out Basement!  Enjoy the community Clubhouse w Exercise Room, card room, Library, Kitchen and Fireplaced Living Room.","Please email offers to nancyflynnrealtor@gmail.comContingent on Seller signing Purchase and Sale on new property",,,,,"BB301847","Norfolk","AN7063","Winterberry Way",134,1,"Central Air",,,,,"Forced Air, Propane",2,4,,2,0,0,,,"Frame","EXP",12/1/2022 3:06:00 AM,,12476.00,"2022",,,,685500,,,,10/6/2022 11:42:00 AM,,,"Cable Available",,,"08/23/2022","11/30/2022",,
"6 Elliot Mills U:31","Norfolk, MA","02056",,2,"2f 1h",,,1494,,,2026,"CC",,,,19,549900.00,368.07,,,"Welcome to Waites Crossing.  The Fairfield is a duplex style townhome with  1,494 sq. ft. with an attached garage.  The open space featured in the entertaining spaces of this home is fun, convenient and welcoming and easily accessible to your personal patio/deck for morning coffee or sunset sips!  The covered entry says “hello” to all your guests and there are two closets and a guest powder room off of the foyer hallway.   The second floor has a bedroom, a full bath and laundry room.  The primary suite has a walk in closet and bath with tile shower with glass enclosure.  Beautiful finishes and generous builder allowances.  Schedule your visit and start customizing your new home.  Benefit from Norfolk's strong public school system, accessibility to conveniences and a bucolic setting.","This is a Construction site.  Please contact the Sales team at (888) 230-3042 or visit www.waitescrossing.com. Floor plans are preliminary and subject to final approval and modifications by the builder.",,"",,"","CN211464","Norfolk","AN8570","Elliot Mills",6,1,"Heat Pump",,,,,"Heat Pump",1,2,,1,0,0,,,"Frame, Conventional (2x4-2x6)","CTG",12/9/2025 3:33:00 PM,"Pending P&S",15.97,"2025",,,,0,,,,11/22/2025 10:18:00 AM,,,"Cable Available, Internet Available - Unknown",,,"11/22/2025",,"11/30/2025","12/22/2025"
